Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
318 Concord Ave #1, 318 Concord Ave #1, 02138, Cambridge, MA, 42.384026, -71.135056, 7200, FOR_RENT, APARTMENT, 339566232, 2400, 4, 4, # 1, 9, 9, 10279403000, true, false, -1, false
216 Banks St #B, 216 Banks St #B, 02138, Cambridge, MA, 42.365803, -71.114685, 2350, FOR_RENT, APARTMENT, 2067588333, undefined, 1, 1, # B, 6, 9, 731926000, true, false, -1, false
12 Lopez Ave #2, 12 Lopez Ave #2, 02141, Cambridge, MA, 42.368587, -71.07967, 3200, FOR_RENT, APARTMENT, 2069092477, undefined, 1, 1, # 2, 10, 7, 4015483000, true, false, -1, false
188 Green St, 188 Green St, 02139, Cambridge, MA, 42.363632, -71.10243, 6400, FOR_RENT, APARTMENT, 389285512, 1827, 3, 3, , 8, 6, 8522349000, true, false, -1, false
12 Magnolia Ave #1, 12 Magnolia Ave #1, 02138, Cambridge, MA, 42.377, -71.10788, 3900, FOR_RENT, CONDO, 2079717675, 1468, 3, 3, # 1, 7, 2, 4173538000, true, false, -1, false
2 Norfolk Ter #2, 2 Norfolk Ter #2, 02139, Cambridge, MA, 42.366684, -71.10086, 2550, FOR_RENT, APARTMENT, 2106226582, 525, 1, 1, # 2, 5, 3, 8379530000, true, false, -1, false
110-112 2nd St UNIT 12A, 110-112 2nd St UNIT 12A, 02141, Cambridge, MA, 42.367786, -71.07931, 4750, FOR_RENT, APARTMENT, 352388508, 9999, 2, 3, Unit 12A, 7, 9, 10705744000, true, false, -1, false
218 Banks St #11, 218 Banks St #11, 02138, Cambridge, MA, 42.365772, -71.114655, 2375, FOR_RENT, APARTMENT, 352040479, 999, 0, 1, # 11, 6, 8, 6448548000, true, false, -1, false
60 Ellery St APT 2, 60 Ellery St APT 2, 02138, Cambridge, MA, 42.37239, -71.10983, 4995, FOR_RENT, APARTMENT, 2115472141, 1300, 3, 2, Apt 2, 9, 7, 8735852000, true, false, -1, false
108 Willow St #3, 108 Willow St #3, 02141, Cambridge, MA, 42.372375, -71.09204, 3000, FOR_RENT, APARTMENT, 2079937577, 502, 2, 1, # 3, 2, 4, 7570625000, true, false, -1, false
10 Bowdoin St APT 6, 10 Bowdoin St APT 6, 02138, Cambridge, MA, 42.38258, -71.12033, 3000, FOR_RENT, APARTMENT, 63710762, 755, 2, 1, Apt 6, 2, 2, 4461845000, true, false, -1, false
106 Willow St #5, 106 Willow St #5, 02141, Cambridge, MA, 42.372334, -71.092064, 2600, FOR_RENT, APARTMENT, 352040916, 452, 1, 1, # 5, 4, 5, 7570596000, true, false, -1, false
106 Willow St #7, 106 Willow St #7, 02141, Cambridge, MA, 42.372326, -71.092064, 2600, FOR_RENT, APARTMENT, 2080134237, 452, 1, 1, # 7, 4, 9, 6448969000, true, false, -1, false
24 Haskell St APT 3, 24 Haskell St APT 3, 02140, Cambridge, MA, 42.392963, -71.12717, 2500, FOR_RENT, APARTMENT, 435211795, undefined, 2, 1, Apt 3, 4, 4, 6362342000, true, false, -1, false
12-16 Ellery St #105, 12-16 Ellery St #105, 02138, Cambridge, MA, 42.37038, -71.11092, 2500, FOR_RENT, APARTMENT, 56430864, 868, 2, 1, # 105, 4, 2, 8781331000, true, false, -1, false
56 Reed St, 56 Reed St, 02140, Cambridge, MA, 42.394966, -71.132225, 7800, FOR_RENT, TOWNHOUSE, 2057655511, 2400, 4, 4, , 7, 4, 4323072000, true, false, -1, false
19 Bristol St, 19 Bristol St, 02141, East Cambridge, MA, 42.36817, -71.0916, 3900, FOR_RENT, APARTMENT, 2083483080, undefined, 2, 1, , 6, 6, 11964314000, true, false, -1, false
30 Rice St #3, 30 Rice St #3, 02140, Cambridge, MA, 42.394505, -71.12873, 3400, FOR_RENT, APARTMENT, 348534727, undefined, 3, 1, # 3, 4, 2, 9905307000, true, false, -1, false
99 Trowbridge St #1, 99 Trowbridge St #1, 02138, Cambridge, MA, 42.376293, -71.11003, 5800, FOR_RENT, APARTMENT, 63712223, undefined, 4, 3, # 1, 5, 2, 12396695000, true, false, -1, false
147 Columbia St APT 2R, 147 Columbia St APT 2R, 02139, Cambridge, MA, 42.36686, -71.09804, 4500, FOR_RENT, APARTMENT, 2106948499, undefined, 3, 1, Apt 2R, 3, 5, 9940585000, true, false, -1, false
29 Wheeler St UNIT 109, 29 Wheeler St UNIT 109, 02138, Cambridge, MA, 42.38918, -71.1443, 2750, FOR_RENT, APARTMENT, 165692298, undefined, 1, 1, Unit 109, 8, 3, 9938958000, true, false, -1, false
56 Cedar St #1, 56 Cedar St #1, 02140, Cambridge, MA, 42.394466, -71.1305, 6000, FOR_RENT, APARTMENT, 2098681663, undefined, 5, 2, # 1, 9, 10, 9940676000, true, false, -1, false
6 Alberta Ter APT 4, 6 Alberta Ter APT 4, 02140, Cambridge, MA, 42.396908, -71.130035, 2750, FOR_RENT, APARTMENT, 2084024851, undefined, 2, 1, Apt 4, 5, 5, 11765473000, true, false, -1, false
341 Windsor St APT 3, 341 Windsor St APT 3, 02141, Cambridge, MA, 42.36964, -71.09477, 2700, FOR_RENT, APARTMENT, 352120307, 700, 3, 1, Apt 3, 5, 1, 11239570000, true, false, -1, false
2 Earhart St UNIT 822, 2 Earhart St UNIT 822, 02141, Cambridge, MA, 42.371315, -71.07429, 3500, FOR_RENT, APARTMENT, 90178742, 946, 1, 2, Unit 822, 10, 8, 8244806000, true, false, -1, false
36A Speridakis Ter #1, 36A Speridakis Ter #1, 02139, Cambridge, MA, 42.36018, -71.1067, 4000, FOR_RENT, APARTMENT, 345095885, undefined, 3, 1, # 1, 3, 9, 18591667000, true, false, -1, false
218 Columbia St UNIT 2F, 218 Columbia St UNIT 2F, 02139, Cambridge, MA, 42.368507, -71.09676, 4100, FOR_RENT, APARTMENT, 350474463, 9999, 3, 1, Unit 2F, 9, 4, 13140557000, true, false, -1, false
94 Sciarappa St #2, 94 Sciarappa St #2, 02141, Cambridge, MA, 42.36928, -71.08185, 4800, FOR_RENT, APARTMENT, 2079840799, 1600, 4, 2, # 2, 5, 1, 7650688000, true, false, -1, false
289 Elm St #3, 289 Elm St #3, 02139, Cambridge, MA, 42.37327, -71.095406, 3000, FOR_RENT, APARTMENT, 2119929742, 1000, 2, 1, # 3, 8, 9, 789467000, true, false, -1, false
7 Blake St #5C, 7 Blake St #5C, 02140, Cambridge, MA, 42.391342, -71.121994, 2450, FOR_RENT, APARTMENT, 349798382, 400, 0, 1, # 5C, 9, 5, 14046970000, true, false, -1, false
21 Upton St #3, 21 Upton St #3, 02139, Cambridge, MA, 42.363132, -71.108765, 3150, FOR_RENT, APARTMENT, 2114040592, 700, 2, 1, # 3, 5, 8, 10294027000, true, false, -1, false
26 Bradbury St APT B, 26 Bradbury St APT B, 02138, Cambridge, MA, 42.375175, -71.129295, 3600, FOR_RENT, CONDO, 2056457175, 862, 1, 1, Apt B, 3, 6, 4685646000, true, false, -1, false
176 Elm St #1, 176 Elm St #1, 02140, Cambridge, MA, 42.392323, -71.12028, 4450, FOR_RENT, APARTMENT, 2080398420, undefined, 3, 1, # 1, 7, 2, 13135338000, true, false, -1, false
61 Huron Ave, 61 Huron Ave, 02138, Cambridge, MA, 42.38468, -71.1285, 15000, FOR_RENT, SINGLE_FAMILY, 56437703, 3890, 5, 4, , 2, 4, 2673049000, true, false, -1, false
23A Lambert St #1, 23A Lambert St #1, 02141, Cambridge, MA, 42.37235, -71.08687, 2750, FOR_RENT, APARTMENT, 2058458942, 550, 1, 1, # 1, 1, 4, 15046673000, true, false, -1, false
1800 Massachusetts Ave APT 8, 1800 Massachusetts Ave APT 8, 02140, Cambridge, MA, 42.38582, -71.119545, 2100, FOR_RENT, APARTMENT, 56435235, undefined, 0, 1, Apt 8, 8, 4, 4288797000, true, false, -1, false
413 Washington St #1, 413 Washington St #1, 02139, Cambridge, MA, 42.366096, -71.10055, 5200, FOR_RENT, SINGLE_FAMILY, 2086808480, undefined, 3, 2, # 1, 10, 1, 14171109000, true, false, -1, false
163 Hampshire St #3C, 163 Hampshire St #3C, 02139, Cambridge, MA, 42.371773, -71.09816, 3675, FOR_RENT, SINGLE_FAMILY, 401672047, undefined, 2, 1, # 3C, 9, 7, 8176072000, true, false, -1, false
54 Kelly Rd #12R, 54 Kelly Rd #12R, 02139, Cambridge, MA, 42.3631, -71.110405, 4200, FOR_RENT, APARTMENT, 348201832, undefined, 3, 1, # 12R, 8, 3, 15910374000, true, false, -1, false
55-60 Cedar Sq #1F, 55-60 Cedar Sq #1F, 02140, Cambridge, MA, 42.395016, -71.13083, 2650, FOR_RENT, APARTMENT, 347819176, undefined, 1, 1, # 1F, 4, 7, 16317747000, true, false, -1, false
9 Woodbridge St #7A, 9 Woodbridge St #7A, 02140, Cambridge, MA, 42.396084, -71.12805, 3450, FOR_RENT, APARTMENT, 2057210879, 1100, 3, 1, # 7A, 8, 4, 16318978000, true, false, -1, false
29 Montgomery St, 29 Montgomery St, 02140, Cambridge, MA, 42.394363, -71.13284, 3850, FOR_RENT, APARTMENT, 56436727, 1500, 1, 2, , 7, 2, 17305323000, true, false, -1, false
7-9 Woodbridge St UNIT 1F, 7-9 Woodbridge St UNIT 1F, 02140, Cambridge, MA, 42.39577, -71.12813, 3450, FOR_RENT, APARTMENT, 347207916, 1100, 3, 1, Unit 1F, 10, 8, 17184936000, true, false, -1, false
17 Plymouth St #2, 17 Plymouth St #2, 02141, Cambridge, MA, 42.36875, -71.091255, 3400, FOR_RENT, APARTMENT, 2097742782, 750, 2, 1, # 2, 7, 2, 18027486000, true, false, -1, false
332A Beacon St #3, 332A Beacon St #3, 02143, Somerville, MA, 42.38126, -71.11008, 5800, FOR_RENT, APARTMENT, 345430609, undefined, 4, 2, # 3, 2, 4, 18244749000, true, false, -1, false
900A Massachusetts Ave #8, 900A Massachusetts Ave #8, 02139, Cambridge, MA, 42.356716, -71.092384, 3400, FOR_RENT, APARTMENT, 345196207, undefined, 1, 1, # 8, 3, 7, 18487185000, true, false, -1, false
31A Portsmouth St #3R, 31A Portsmouth St #3R, 02141, Cambridge, MA, 42.368538, -71.09366, 3400, FOR_RENT, APARTMENT, 345192072, undefined, 2, 1, # 3R, 5, 6, 7102334000, true, false, -1, false
6-8 White Street Pl UNIT 1R, 6-8 White Street Pl UNIT 1R, 02140, Cambridge, MA, 42.388805, -71.117744, 4000, FOR_RENT, APARTMENT, 345435261, 9999, 3, 2, Unit 1R, 10, 3, 18227534000, true, false, -1, false
31 Portsmouth St #13R, 31 Portsmouth St #13R, 02141, Cambridge, MA, 42.368458, -71.09382, 3300, FOR_RENT, APARTMENT, 2062707094, 1000, 2, 1, # 13R, 9, 3, 18909055000, true, false, -1, false
31 Portsmouth St APT 3R, 31 Portsmouth St APT 3R, 02141, Cambridge, MA, 42.36847, -71.09382, 3300, FOR_RENT, APARTMENT, 2111635067, undefined, 2, 1, Apt 3r, 3, 2, 3656315000, true, false, -1, false
140-150 5th St #5R, 140-150 5th St #5R, 02141, Cambridge, MA, 42.37248, -71.082886, 2700, FOR_RENT, APARTMENT, 344675869, 500, 0, 1, # 5R, 5, 5, 19083932000, true, false, -1, false
88 Hampshire St #2, 88 Hampshire St #2, 02139, Cambridge, MA, 42.368484, -71.09462, 3300, FOR_RENT, APARTMENT, 2107580839, undefined, 3, 1, # 2, 1, 8, 6952906000, true, false, -1, false
218 Banks St #7, 218 Banks St #7, 02138, Cambridge, MA, 42.365738, -71.1147, 2300, FOR_RENT, APARTMENT, 2126748175, undefined, 0, 1, # 7, 7, 9, 2993909000, true, false, -1, false
14 Linnaean St, 14 Linnaean St, 02138, Cambridge, MA, 42.384323, -71.12137, 8000, FOR_RENT, SINGLE_FAMILY, 56435102, 2796, 4, 4, , 2, 3, 7717607000, true, false, -1, false
213 Norfolk St #8, 213 Norfolk St #8, 02139, Cambridge, MA, 42.369434, -71.09861, 9300, FOR_RENT, SINGLE_FAMILY, 346976091, 3000, 7, 3, # 8, 2, 1, 17416642000, true, false, -1, false
71 Fulkerson St APT 109, 71 Fulkerson St APT 109, 02141, Cambridge, MA, 42.369926, -71.08785, 3895, FOR_RENT, APARTMENT, 2116198619, 913, 2, 2, Apt 109, 8, 8, 10497406000, true, false, -1, false
7 Kinnaird St #2-3, 7 Kinnaird St #2-3, 02139, Cambridge, MA, 42.36428, -71.10907, 5350, FOR_RENT, APARTMENT, 2052953051, undefined, 4, 1, # 2-3, 2, 10, 22516066000, true, false, -1, false
322.5 Western Ave #1F, 322.5 Western Ave #1F, 02139, Cambridge, MA, 42.36464, -71.11194, 4250, FOR_RENT, APARTMENT, 339902888, 900, 3, 2, # 1F, 10, 9, 21694380000, true, false, -1, false
220 Prospect St #3R, 220 Prospect St #3R, 02139, Cambridge, MA, 42.370747, -71.09986, 4700, FOR_RENT, APARTMENT, 2057083689, 999, 4, 1, # 3R, 5, 4, 23005866000, true, false, -1, false
76 Garfield St APT 7, 76 Garfield St APT 7, 02138, Cambridge, MA, 42.383434, -71.11654, 3600, FOR_RENT, APARTMENT, 56434018, 1025, 2, 2, Apt 7, 9, 7, 1147112000, true, false, -1, false
222 Harvard St #3V, 222 Harvard St #3V, 02139, Cambridge, MA, 42.367474, -71.10044, 5700, FOR_RENT, SINGLE_FAMILY, 349473915, 1200, 3, 2, # 3V, 7, 4, 7500545000, true, false, -1, false
7-9 Story St UNIT 3G, 7-9 Story St UNIT 3G, 02138, Cambridge, MA, 42.374023, -71.12234, 8200, FOR_RENT, APARTMENT, 2053278477, 1500, 5, 2, Unit 3G, 9, 1, 24519185000, true, false, -1, false
20 Chestnut St, 20 Chestnut St, 02139, Cambridge, MA, 42.355423, -71.107346, 3800, FOR_RENT, APARTMENT, 56427389, 986, 2, 2, , 4, 4, 76176000, true, false, -1, false
24 Bay State Rd UNIT 18, 24 Bay State Rd UNIT 18, 02138, Cambridge, MA, 42.387, -71.14007, 3300, FOR_RENT, APARTMENT, 87799193, 900, 2, 1, Unit 18, 1, 1, 83761000, true, false, -1, false
401 Norfolk St #1, 401 Norfolk St #1, 02139, Cambridge, MA, 42.374077, -71.095924, 5950, FOR_RENT, APARTMENT, 2080877187, 1500, 4, 2, # 1, 1, 8, 100007000, true, false, -1, false
132 Sherman St APT 12, 132 Sherman St APT 12, 02140, Cambridge, MA, 42.390034, -71.132576, 3100, FOR_RENT, APARTMENT, 2086548051, 725, 2, 1, Apt 12, 2, 9, 1133566000, true, false, -1, false
66 Pleasant St APT 3, 66 Pleasant St APT 3, 02139, Cambridge, MA, 42.362854, -71.109436, 4500, FOR_RENT, APARTMENT, 2084124295, 1200, 4, 1, Apt 3, 6, 5, 376565000, true, false, -1, false
1537 Cambridge St #1, 1537 Cambridge St #1, 02139, Cambridge, MA, 42.37455, -71.10605, 3600, FOR_RENT, APARTMENT, 2106849477, undefined, 3, 1, # 1, 8, 3, 788920000, true, false, -1, false
346 Harvard St APT 3, 346 Harvard St APT 3, 02138, Cambridge, MA, 42.370678, -71.10965, 3950, FOR_RENT, APARTMENT, 56431141, 715, 1, 1, Apt 3, 10, 1, 452674000, true, false, -1, false
341 Franklin St #2-05, 341 Franklin St #2-05, 02139, Cambridge, MA, 42.36595, -71.107574, 3300, FOR_RENT, APARTMENT, 441886493, 990, 2, 2, # 2-05, 2, 4, 119116000, true, false, -1, false
886 Massachusetts Ave #212, 886 Massachusetts Ave #212, 02139, Cambridge, MA, 42.368027, -71.10804, 3100, FOR_RENT, APARTMENT, 344085692, undefined, 2, 1, # 212, 5, 2, 3289827000, true, false, -1, false
39 Line St #1, 39 Line St #1, 02138, Cambridge, MA, 42.377003, -71.10623, 3000, FOR_RENT, APARTMENT, 2102457844, undefined, 2, 1, # 1, 5, 6, 283860000, true, false, -1, false
340 Putnam Ave #2, 340 Putnam Ave #2, 02139, Cambridge, MA, 42.361565, -71.113335, 4000, FOR_RENT, APARTMENT, 2080271182, 1100, 3, 1, # 2, 8, 10, 189396000, true, false, -1, false
3 Ellery St #3D, 3 Ellery St #3D, 02138, Cambridge, MA, 42.36977, -71.11193, 2700, FOR_RENT, APARTMENT, 2087256914, undefined, 1, 1, # 3D, 4, 2, 965510000, true, false, -1, false
1427 Cambridge St #4, 1427 Cambridge St #4, 02139, Cambridge, MA, 42.37405, -71.101875, 4700, FOR_RENT, APARTMENT, 2056995152, 1200, 3, 1, # 4, 2, 7, 1312891000, true, false, -1, false
10 Cambridge Ter #1F, 10 Cambridge Ter #1F, 02140, Cambridge, MA, 42.38808, -71.1226, 5000, FOR_RENT, APARTMENT, 2068574327, undefined, 4, 2, # 1F, 10, 1, 25156366000, true, false, -1, false
25 Plymouth St TOWNHOUSE 2, 25 Plymouth St TOWNHOUSE 2, 02141, Cambridge, MA, 42.36885, -71.09187, 3450, FOR_RENT, APARTMENT, 2073574739, undefined, 2, 1, Townhouse 2, 8, 7, 442439000, true, false, -1, false
1 Whittemore Ave UNIT 218, 1 Whittemore Ave UNIT 218, 02140, Cambridge, MA, 42.39834, -71.13402, 4872, FOR_RENT, APARTMENT, 347600911, 1268, 3, 2, Unit 218, 5, 7, 388361000, true, false, -1, false
375 Harvard St APT 17A, 375 Harvard St APT 17A, 02138, Cambridge, MA, 42.372055, -71.11215, 2900, FOR_RENT, APARTMENT, 2080594178, 750, 2, 1, Apt 17A, 7, 9, 1304924000, true, false, -1, false
120 Rindge Ave #12430, 120 Rindge Ave #12430, 02140, Cambridge, MA, 42.392643, -71.12987, 4000, FOR_RENT, APARTMENT, 2077664826, 849, 2, 2, # 12430, 6, 9, 1586044000, true, false, -1, false
292 Harvard St #9-6, 292 Harvard St #9-6, 02139, Cambridge, MA, 42.369453, -71.105255, 4295, FOR_RENT, APARTMENT, 405231714, 1000, 3, 1, # 9-6, 3, 9, 6852097000, true, false, -1, false
258 Harvard St #266-6, 258 Harvard St #266-6, 02139, Cambridge, MA, 42.36827, -71.10199, 3300, FOR_RENT, APARTMENT, 404746001, 620, 2, 1, # 266-6, 7, 2, 6867697000, true, false, -1, false
110 2nd St UNIT 107, 110 2nd St UNIT 107, 02141, Cambridge, MA, 42.367764, -71.07921, 3900, FOR_RENT, APARTMENT, 2127577590, 1132, 2, 2, Unit 107, 1, 7, 114404000, true, false, -1, false
19-21 Wendell St #21-06, 19-21 Wendell St #21-06, 02138, Cambridge, MA, 42.381756, -71.11781, 3050, FOR_RENT, APARTMENT, 2079519605, 543, 1, 1, # 21-06, 2, 4, 3239859000, true, false, -1, false
194 Prospect St #2, 194 Prospect St #2, 02139, Cambridge, MA, 42.36983, -71.10043, 4500, FOR_RENT, APARTMENT, 67302125, 1302, 2, 2, # 2, 4, 2, 27302000, true, false, -1, false
40 Gibson St #5D, 40 Gibson St #5D, 02138, Cambridge, MA, 42.375954, -71.13269, 3000, FOR_RENT, APARTMENT, 2055335960, 675, 1, 1, # 5D, 5, 8, 198544000, true, false, -1, false
171 River St #3, 171 River St #3, 02139, Cambridge, MA, 42.363747, -71.110085, 6950, FOR_RENT, APARTMENT, 2069568871, 1400, 4, 3, # 3, 2, 6, 105540000, true, false, -1, false
811 Somerville Ave #3, 811 Somerville Ave #3, 02143, Somerville, MA, 42.388107, -71.11788, 3800, FOR_RENT, APARTMENT, 441834000, 1201, 3, 1, # 3, 9, 5, 349681000, true, false, -1, false
183 River St #2C, 183 River St #2C, 02139, Cambridge, MA, 42.363564, -71.11042, 6250, FOR_RENT, APARTMENT, 2065531248, undefined, 5, 2, # 2C, 10, 7, 19038971000, true, false, -1, false
147 Columbia St #33L, 147 Columbia St #33L, 02139, Cambridge, MA, 42.36685, -71.09804, 4600, FOR_RENT, APARTMENT, 343862290, undefined, 3, 1, # 33L, 6, 8, 19723266000, true, false, -1, false
173-175 Rindge Ave #1R, 173-175 Rindge Ave #1R, 02140, Cambridge, MA, 42.393055, -71.129295, 5000, FOR_RENT, APARTMENT, 352357815, undefined, 3, 2, # 1R, 8, 9, 10742332000, true, false, -1, false
384 Harvard St #1, 384 Harvard St #1, 02138, Cambridge, MA, 42.371693, -71.11329, 9900, FOR_RENT, APARTMENT, 2079277120, 1600, 3, 4, # 1, 7, 3, 2935625000, true, false, -1, false
25 Magoun St #3, 25 Magoun St #3, 02140, Cambridge, MA, 42.39979, -71.13548, 3500, FOR_RENT, APARTMENT, 345421026, 1197, 3, 1, # 3, 7, 3, 2328457000, true, false, -1, false
214 Banks St #12, 214 Banks St #12, 02138, Cambridge, MA, 42.365864, -71.11483, 2500, FOR_RENT, APARTMENT, 400849842, 450, 0, 1, # 12, 3, 10, 8233195000, true, false, -1, false
15-A Suffolk St #1, 15-A Suffolk St #1, 02139, Cambridge, MA, 42.366234, -71.09938, 2900, FOR_RENT, APARTMENT, 441206520, 950, 2, 2, # 1, 8, 6, 1400050000, true, false, -1, false
23 Lambert St UNIT 1F, 23 Lambert St UNIT 1F, 02141, Cambridge, MA, 42.372353, -71.086945, 2900, FOR_RENT, APARTMENT, 342055146, 550, 1, 1, Unit 1F, 4, 7, 20476459000, true, false, -1, false
15 Harding St #1, 15 Harding St #1, 02141, Cambridge, MA, 42.372986, -71.090706, 3850, FOR_RENT, APARTMENT, 2099393270, 850, 3, 2, # 1, 9, 9, 4516546000, true, false, -1, false
54 John F Kennedy St SUITE 4, 54 John F Kennedy St SUITE 4, 02138, Cambridge, MA, 42.37188, -71.12043, 6700, FOR_RENT, APARTMENT, 351995857, 1600, 3, 3, Suite 4, 2, 1, 2970580000, true, false, -1, false
524 Putnam Ave #2R, 524 Putnam Ave #2R, 02139, Cambridge, MA, 42.357906, -71.10858, 2600, FOR_RENT, APARTMENT, 2058040495, 500, 1, 1, # 2R, 2, 3, 12342919000, true, false, -1, false
12 Watson St #B, 12 Watson St #B, 02139, Cambridge, MA, 42.361908, -71.10432, 7500, FOR_RENT, APARTMENT, 441726200, 2076, 4, 4, # B, 7, 10, 879222000, true, false, -1, false
5 Herbert St, 5 Herbert St, 02140, Cambridge, MA, 42.388294, -71.12393, 2600, FOR_RENT, APARTMENT, 441824346, 1000, 2, 1, , 3, 3, 371604000, true, false, -1, false
222 Banks St #2, 222 Banks St #2, 02138, Cambridge, MA, 42.365658, -71.114655, 2250, FOR_RENT, APARTMENT, 2065573504, 400, 0, 1, # 2, 8, 3, 3988831000, true, false, -1, false
885 Mass Ave #312, 885 Mass Ave #312, 02139, Cambridge, MA, 42.367947, -71.10789, 3200, FOR_RENT, APARTMENT, 350528736, undefined, 2, 1, # 312, 3, 7, 13054342000, true, false, -1, false
9 Fairfield St #2LL, 9 Fairfield St #2LL, 02140, Cambridge, MA, 42.392178, -71.12622, 3999, FOR_RENT, APARTMENT, 2058435703, 1200, 3, 2, # 2LL, 4, 9, 20551469000, true, false, -1, false
64 Grozier Rd, 64 Grozier Rd, 02138, Cambridge, MA, 42.37942, -71.14229, 10500, FOR_RENT, APARTMENT, 2094313680, 2658, 4, 3, , 3, 2, 2956342000, true, false, -1, false
49 Whittemore Ave #3, 49 Whittemore Ave #3, 02140, Cambridge, MA, 42.39878, -71.13657, 4087, FOR_RENT, APARTMENT, 348392270, 1300, 2, 2, # 3, 5, 2, 2800649000, true, false, -1, false
53 Market St #2, 53 Market St #2, 02139, Cambridge, MA, 42.369007, -71.096954, 2450, FOR_RENT, APARTMENT, 2063457101, 9999, 1, 1, # 2, 2, 1, 3390664000, true, false, -1, false
413-415 Washington St UNIT 1F, 413-415 Washington St UNIT 1F, 02139, Cambridge, MA, 42.36512, -71.0975, 5400, FOR_RENT, APARTMENT, 343995373, 999, 3, 2, Unit 1F, 7, 2, 19594296000, true, false, -1, false
21 Kenwood St #2, 21 Kenwood St #2, 02139, Cambridge, MA, 42.360447, -71.1112, 3350, FOR_RENT, APARTMENT, 2102243233, 1000, 2, 1, # 2, 8, 10, 965940000, true, false, -1, false
266 Harvard St APT 6, 266 Harvard St APT 6, 02139, Cambridge, MA, 42.368347, -71.103165, 3300, FOR_RENT, APARTMENT, 2124170507, 750, 2, 1, Apt 6, 4, 2, 2625586000, true, false, -1, false
172 Fayerweather St #2, 172 Fayerweather St #2, 02138, Cambridge, MA, 42.385303, -71.134865, 3499, FOR_RENT, APARTMENT, 56440972, 1115, 3, 1, # 2, 8, 3, 1636701000, true, false, -1, false
21 Brookline St UNIT 411, 21 Brookline St UNIT 411, 02139, Cambridge, MA, 42.363262, -71.1022, 3000, FOR_RENT, APARTMENT, 2096737332, 909, 2, 1, Unit 411, 1, 2, 1038106000, true, false, -1, false
30 Winter St #1, 30 Winter St #1, 02141, Cambridge, MA, 42.37242, -71.08083, 3650, FOR_RENT, APARTMENT, 2057509557, 762, 2, 2, # 1, 2, 2, 1022423000, true, false, -1, false
27 Portsmouth St #2, 27 Portsmouth St #2, 02141, Cambridge, MA, 42.3685, -71.09362, 3300, FOR_RENT, APARTMENT, 2089647335, 750, 2, 1, # 2, 8, 3, 2971446000, true, false, -1, false
883 Massachusetts Ave #12, 883 Massachusetts Ave #12, 02139, Cambridge, MA, 42.367912, -71.10782, 3000, FOR_RENT, APARTMENT, 350374709, undefined, 2, 1, # 12, 8, 9, 13245525000, true, false, -1, false
386 Harvard St #7, 386 Harvard St #7, 02138, Cambridge, MA, 42.371696, -71.113304, 9000, FOR_RENT, APARTMENT, 401902223, 2300, 3, 4, # 7, 7, 2, 7800408000, true, false, -1, false
57 Hurley St UNIT 2, 57 Hurley St UNIT 2, 02141, Cambridge, MA, 42.36824, -71.079094, 3500, FOR_RENT, APARTMENT, 331592442, 750, 2, 1, Unit 2, 7, 7, 2196794000, true, false, -1, false
1 Fayette St APT 1, 1 Fayette St APT 1, 02139, Cambridge, MA, 42.371105, -71.10459, 2700, FOR_RENT, APARTMENT, 2105952561, 771, 1, 1, Apt 1, 7, 6, 2350568000, true, false, -1, false
336 Broadway #1, 336 Broadway #1, 02139, Cambridge, MA, 42.369617, -71.10267, 3800, FOR_RENT, APARTMENT, 422902595, 1250, 2, 1, # 1, 5, 7, 5900748000, true, false, -1, false
82 Garfield St #1, 82 Garfield St #1, 02138, Cambridge, MA, 42.38365, -71.116554, 5250, FOR_RENT, TOWNHOUSE, 2057214837, 1000, 3, 3, # 1, 6, 8, 4011358000, true, false, -1, false
281 Brookline St #2, 281 Brookline St #2, 02139, Cambridge, MA, 42.3573, -71.10824, 6600, FOR_RENT, APARTMENT, 2079415404, 1893, 3, 3, # 2, 10, 8, 5208282000, true, false, -1, false
89 2nd St APT 2, 89 2nd St APT 2, 02141, Cambridge, MA, 42.368492, -71.07931, 3700, FOR_RENT, APARTMENT, 2100887737, 1100, 3, 2, Apt 2, 2, 10, 6348177000, true, false, -1, false
90 Otis St #1, 90 Otis St #1, 02141, Cambridge, MA, 42.370457, -71.08217, 2800, FOR_RENT, APARTMENT, 2085375320, 900, 1, 1, # 1, 8, 5, 15471513000, true, false, -1, false
97 Elmwood St #205, 97 Elmwood St #205, 02140, Cambridge, MA, 42.397823, -71.12863, 3800, FOR_RENT, APARTMENT, 2057849922, 1056, 3, 2, # 205, 2, 8, 2245680000, true, false, -1, false
352 Putnam Ave #1, 352 Putnam Ave #1, 02139, Cambridge, MA, 42.36107, -71.11317, 3600, FOR_RENT, APARTMENT, 2086837933, 9999, 4, 2, # 1, 7, 6, 6248981000, true, false, -1, false
14 Bay State Rd, 14 Bay State Rd, 02138, Cambridge, MA, 42.38707, -71.14034, 4350, FOR_RENT, APARTMENT, 56440880, 1125, 2, 2, , 4, 1, 1104223000, true, false, -1, false
