Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
73 School St #2, 73 School St #2, 02129, Charlestown, MA, 42.378666, -71.063446, 949000, FOR_SALE, CONDO, 63041210, 1185, 2, 2, # 2, 8, 8, 3437625000, true, false, -1, false
42 8th St APT 1405, 42 8th St APT 1405, 02129, Charlestown, MA, 42.37511, -71.05288, 674999, FOR_SALE, CONDO, 67095818, 919, 2, 2, Apt 1405, 10, 4, 7239225000, true, false, -1, false
125 Park Dr APT 42, 125 Park Dr APT 42, 02215, Boston, MA, 42.3418, -71.09771, 400000, FOR_SALE, CONDO, 59168159, 375, 0, 1, Apt 42, 6, 7, 4647225000, true, false, -1, false
89 Chester St #A3, 89 Chester St #A3, 02134, Allston, MA, 42.353912, -71.127884, 389750, FOR_SALE, CONDO, 2112157389, 465, 0, 1, # A3, 3, 9, 1796025000, true, false, -1, false
111 Beach St UNIT 2H, 111 Beach St UNIT 2H, 02111, Boston, MA, 42.35046, -71.058, 2695000, FOR_SALE, CONDO, 433238550, 4189, 4, 4, Unit 2H, 5, 2, 4820025000, true, false, -1, false
353 Marlborough St APT 3, 353 Marlborough St APT 3, 02115, Boston, MA, 42.35106, -71.086235, 1499000, FOR_SALE, TOWNHOUSE, 59167157, 1000, 2, 2, Apt 3, 1, 4, 4042425000, true, false, -1, false
111 Pembroke St #PENTHOUSE, 111 Pembroke St #PENTHOUSE, 02118, Boston, MA, 42.342632, -71.07667, 4300000, FOR_SALE, TOWNHOUSE, 440979022, 3798, 3, 3, # PENTHOUSE, 8, 3, 1709625000, true, false, -1, false
35 Rossmore Rd UNIT 1, 35 Rossmore Rd UNIT 1, 02130, Jamaica Plain, MA, 42.30469, -71.10723, 685000, FOR_SALE, CONDO, 318227086, 908, 2, 2, Unit 1, 4, 8, 4128825000, true, false, -1, false
32 Roseclair St #2, 32 Roseclair St #2, 02125, Dorchester, MA, 42.32094, -71.05974, 689000, FOR_SALE, CONDO, 113413548, 1200, 3, 2, # 2, 6, 7, 1536825000, true, false, -1, false
2 Putnam St UNIT 4, 2 Putnam St UNIT 4, 02128, Boston, MA, 42.38246, -71.033226, 749000, FOR_SALE, CONDO, 2058938311, 1128, 2, 2, Unit 4, 6, 8, 1623225000, true, false, -1, false
118 Marcella St #4, 118 Marcella St #4, 02119, Roxbury, MA, 42.3246, -71.0967, 799500, FOR_SALE, CONDO, 372161808, 1558, 3, 2, # 4, 3, 1, 9053625000, true, false, -1, false
1 Fairfield St, 1 Fairfield St, 02116, Boston, MA, 42.35192, -71.08353, 10950000, FOR_SALE, SINGLE_FAMILY, 59169543, 5700, 6, 6, , 3, 10, 31776825000, true, false, -1, false
717 E 5th St #717, 717 E 5th St #717, 02127, Boston, MA, 42.333874, -71.03109, 850000, FOR_SALE, CONDO, 348908848, 1219, 2, 3, # 717, 5, 4, 14928825000, true, false, -1, false
57 Mount Calvary Rd, 57 Mount Calvary Rd, 02131, Roslindale, MA, 42.279167, -71.11421, 619000, FOR_SALE, SINGLE_FAMILY, 59146902, 1142, 3, 3, , 6, 10, 3610425000, true, false, -1, false
8 Marcy Rd, 8 Marcy Rd, 02126, Mattapan, MA, 42.26718, -71.09643, 689900, FOR_SALE, SINGLE_FAMILY, 59139383, 1596, 6, 3, , 8, 5, 1623225000, true, false, -1, false
269 Webster St APT 4, 269 Webster St APT 4, 02128, East Boston, MA, 42.3645, -71.03114, 699900, FOR_SALE, CONDO, 59121180, 840, 2, 1, Apt 4, 6, 10, 1623225000, true, false, -1, false
61 Lawrence St, 61 Lawrence St, 02129, Charlestown, MA, 42.37628, -71.06647, 950000, FOR_SALE, SINGLE_FAMILY, 59100149, 1444, 4, 1, , 7, 6, 1450425000, true, false, -1, false
176 Minot St #2, 176 Minot St #2, 02122, Dorchester, MA, 42.283615, -71.05433, 599000, FOR_SALE, CONDO, 71496752, 1319, 3, 1, # 2, 3, 1, 3437625000, true, false, -1, false
15 Virgil Rd #15, 15 Virgil Rd #15, 02132, West Roxbury, MA, 42.28355, -71.16256, 569000, FOR_SALE, CONDO, 2069398822, 1030, 2, 1, # 15, 7, 6, 1536825000, true, false, -1, false
194 Glenellen Rd, 194 Glenellen Rd, 02132, West Roxbury, MA, 42.26397, -71.163826, 699999, FOR_SALE, SINGLE_FAMILY, 59160601, 1372, 3, 2, , 1, 8, 3956025000, true, false, -1, false
1306 Columbia Rd #5, 1306 Columbia Rd #5, 02127, Boston, MA, 42.33062, -71.047035, 839000, FOR_SALE, CONDO, 440784433, 1211, 2, 2, # 5, 4, 5, 2228025000, true, false, -1, false
75 G St #1, 75 G St #1, 02127, Boston, MA, 42.33345, -71.044334, 1599000, FOR_SALE, CONDO, 2126745684, 1975, 4, 3, # 1, 7, 1, 413625000, true, false, -1, false
69 Robeson St APT 4, 69 Robeson St APT 4, 02130, Boston, MA, 42.309574, -71.09882, 899000, FOR_SALE, CONDO, 339616424, 2145, 2, 2, Apt 4, 4, 10, 17866425000, true, false, -1, true
198 Allston St UNIT 6, 198 Allston St UNIT 6, 02135, Brighton, MA, 42.346725, -71.13856, 340000, FOR_SALE, CONDO, 59091344, 366, 1, 1, Unit 6, 3, 9, 7757625000, true, false, -1, false
51 Beacon St APT 4, 51 Beacon St APT 4, 02108, Boston, MA, 42.356667, -71.06783, 2900000, FOR_SALE, CONDO, 59174640, 1623, 2, 3, Apt 4, 5, 6, 4042425000, true, false, -1, false
122 Birch St, 122 Birch St, 02131, Roslindale, MA, 42.283882, -71.13321, 1199000, FOR_SALE, SINGLE_FAMILY, 353559418, 2227, 4, 3, , 9, 6, 9917625000, true, false, -1, false
22 Orkney Rd APT 45, 22 Orkney Rd APT 45, 02135, Brighton, MA, 42.33716, -71.14843, 429000, FOR_SALE, CONDO, 59094546, 610, 1, 1, Apt 45, 2, 3, 1796025000, true, false, -1, false
3 0 Middle St, 3 0 Middle St, 02127, Boston, MA, 42.330856, -71.05451, 1999000, FOR_SALE, SINGLE_FAMILY, 433113176, 3032, 5, 4, , 7, 2, 5943225000, true, false, -1, false
480 Shawmut Ave APT 5B, 480 Shawmut Ave APT 5B, 02118, Boston, MA, 42.338367, -71.07599, 749000, FOR_SALE, CONDO, 59184155, 735, 2, 1, Apt 5B, 9, 4, 1536825000, true, false, -1, false
11 Swan St, 11 Swan St, 02132, West Roxbury, MA, 42.273285, -71.14499, 845000, FOR_SALE, SINGLE_FAMILY, 59162149, 2118, 3, 3, , 5, 6, 6461625000, true, false, -1, false
135 Granite Ave APT 3, 135 Granite Ave APT 3, 02124, Dorchester, MA, 42.278927, -71.05456, 359999, FOR_SALE, CONDO, 59119086, 655, 1, 1, Apt 3, 5, 9, 1709625000, true, false, -1, false
41 Highland Park Ave, 41 Highland Park Ave, 02119, Roxbury, MA, 42.32605, -71.0945, 1190000, FOR_SALE, MULTI_FAMILY, 59185683, 2421, 6, 4, , 7, 3, 20804025000, true, false, -1, false
1408 Commonwealth Ave APT 17, 1408 Commonwealth Ave APT 17, 02135, Boston, MA, 42.348415, -71.13866, 499000, FOR_SALE, CONDO, 59091314, 855, 2, 1, Apt 17, 2, 1, 5943225000, true, false, -1, false
35 Circuit St #1, 35 Circuit St #1, 02119, Boston, MA, 42.323677, -71.08586, 389900, FOR_SALE, CONDO, 59185101, 598, 1, 1, # 1, 9, 4, 1709625000, true, false, -1, false
10 Charlesgate E APT 1, 10 Charlesgate E APT 1, 02215, Boston, MA, 42.3499, -71.09125, 829000, FOR_SALE, CONDO, 59167695, 1075, 2, 1, Apt 1, 6, 6, 4128825000, true, false, -1, false
169 Commonwealth Ave #4-F, 169 Commonwealth Ave #4-F, 02116, Boston, MA, 42.352013, -71.07938, 1100000, FOR_SALE, CONDO, 441388481, 1020, 1, 1, # 4-F, 3, 3, 1450425000, true, false, -1, false
10 Taber St #207, 10 Taber St #207, 02119, Boston, MA, 42.330288, -71.08269, 659500, FOR_SALE, CONDO, 339615653, 935, 2, 2, # 207, 3, 10, 5338425000, true, false, -1, false
6 Iona St #3, 6 Iona St #3, 02131, Roslindale, MA, 42.28556, -71.14509, 549000, FOR_SALE, CONDO, 90141343, 1088, 3, 1, # 3, 1, 10, 5252025000, true, false, -1, false
118-118R Homes Ave #2, 118-118R Homes Ave #2, 02122, Dorchester, MA, 42.303986, -71.06644, 625000, FOR_SALE, CONDO, 384297293, 1064, 3, 2, # 2, 1, 9, 4128825000, true, false, -1, false
1515 Commonwealth Ave #311, 1515 Commonwealth Ave #311, 02135, Brighton, MA, 42.348225, -71.13995, 1482000, FOR_SALE, CONDO, 441824751, 1246, 2, 2, # 311, 5, 10, 413625000, true, false, -1, false
98 F St, 98 F St, 02127, South Boston, MA, 42.33579, -71.04919, 2649000, FOR_SALE, SINGLE_FAMILY, 59151402, 2943, 4, 4, , 6, 3, 5684025000, true, false, -1, false
140 Shawmut Ave #2A, 140 Shawmut Ave #2A, 02118, Boston, MA, 42.345963, -71.06578, 1150000, FOR_SALE, CONDO, 2078195948, 1200, 2, 2, # 2A, 2, 4, 3956025000, true, false, -1, false
18 Fernboro St, 18 Fernboro St, 02121, Dorchester, MA, 42.311066, -71.07723, 1337500, FOR_SALE, MULTI_FAMILY, 59103567, 4167, 14, 6, , 3, 3, 3178425000, true, false, -1, false
18 Medfield St APT 6, 18 Medfield St APT 6, 02215, Boston, MA, 42.345314, -71.105415, 855000, FOR_SALE, CONDO, 59172235, 961, 2, 1, Apt 6, 9, 1, 2141625000, true, false, -1, false
509 E 2nd St #1, 509 E 2nd St #1, 02127, Boston, MA, 42.337097, -71.04304, 1249000, FOR_SALE, CONDO, 2120313073, 1685, 2, 2, # 1, 2, 8, 2746425000, true, false, -1, false
9 Hadwin Way #0, 9 Hadwin Way #0, 02131, Boston, MA, 42.28001, -71.118225, 649000, FOR_SALE, TOWNHOUSE, 2099895772, 1382, 3, 2, # 0, 9, 8, 10695225000, true, false, -1, false
25 Rowell St, 25 Rowell St, 02125, Dorchester, MA, 42.31395, -71.06418, 1500000, FOR_SALE, MULTI_FAMILY, 59108582, 3096, 6, 3, , 3, 3, 500025000, true, false, -1, false
90 Havre St #3, 90 Havre St #3, 02128, Boston, MA, 42.37198, -71.03949, 569000, FOR_SALE, CONDO, 339517840, 867, 2, 1, # 3, 6, 9, 500025000, true, false, -1, false
12 Kilsyth Ter APT 23, 12 Kilsyth Ter APT 23, 02135, Brighton, MA, 42.3383, -71.147995, 469000, FOR_SALE, CONDO, 59093543, 713, 1, 1, Apt 23, 1, 1, 1882425000, true, false, -1, false
273 Princeton St FLOOR 3, 273 Princeton St FLOOR 3, 02128, Boston, MA, 42.37983, -71.02933, 450000, FOR_SALE, CONDO, 2078315306, 694, 2, 1, Floor 3, 5, 5, 2832825000, true, false, -1, false
51 Beech Glen St #2, 51 Beech Glen St #2, 02119, Roxbury, MA, 42.32445, -71.09525, 499500, FOR_SALE, CONDO, 59184963, 882, 2, 1, # 2, 1, 4, 1968825000, true, false, -1, false
135 Neponset Ave APT 24, 135 Neponset Ave APT 24, 02122, Dorchester, MA, 42.293842, -71.052025, 324900, FOR_SALE, CONDO, 81963684, 618, 1, 1, Apt 24, 3, 2, 2228025000, true, false, -1, false
75 Webster St, 75 Webster St, 02128, East Boston, MA, 42.367, -71.03788, 1200000, FOR_SALE, MULTI_FAMILY, 59121346, 2817, 5, 3, , 7, 9, 1191225000, true, false, -1, false
874 E 6th St #2, 874 E 6th St #2, 02127, Boston, MA, 42.333534, -71.02598, 1299000, FOR_SALE, CONDO, 2068403812, 1453, 2, 2, # 2, 3, 4, 1623225000, true, false, -1, false
14 Cazenove St, 14 Cazenove St, 02116, Boston, MA, 42.347187, -71.07256, 2899000, FOR_SALE, SINGLE_FAMILY, 59168822, 1863, 3, 4, , 9, 2, 3610425000, true, false, -1, false
74 Commonwealth Ave APT 10, 74 Commonwealth Ave APT 10, 02116, Boston, MA, 42.352287, -71.0751, 998000, FOR_SALE, CONDO, 87793233, 871, 1, 1, Apt 10, 4, 8, 9485625000, true, false, -1, false
386 Commonwealth Ave APT 3, 386 Commonwealth Ave APT 3, 02215, Boston, MA, 42.348587, -71.08987, 799900, FOR_SALE, CONDO, 59179018, 770, 2, 1, Apt 3, 7, 6, 5856825000, true, false, -1, false
519 Columbus Ave APT 3, 519 Columbus Ave APT 3, 02118, Boston, MA, 42.34218, -71.08013, 895000, FOR_SALE, TOWNHOUSE, 59182927, 658, 1, 1, Apt 3, 1, 7, 4128825000, true, false, -1, false
3 Parley Vale APT 2, 3 Parley Vale APT 2, 02130, Jamaica Plain, MA, 42.314888, -71.111984, 1075000, FOR_SALE, CONDO, 59132990, 1699, 3, 2, Apt 2, 3, 2, 413625000, true, false, -1, false
77 West St, 77 West St, 02136, Hyde Park, MA, 42.2598, -71.11894, 715000, FOR_SALE, SINGLE_FAMILY, 59126480, 2086, 4, 2, , 6, 6, 413625000, true, false, -1, false
16 Mosgrove Ave, 16 Mosgrove Ave, 02131, Roslindale, MA, 42.291996, -71.12314, 799900, FOR_SALE, SINGLE_FAMILY, 59144887, 1494, 4, 2, , 7, 7, 586425000, true, false, -1, false
50-56 Broadlawn Park APT 105, 50-56 Broadlawn Park APT 105, 02467, Chestnut Hill, MA, 42.302517, -71.164116, 489000, FOR_SALE, CONDO, 59154930, 1164, 2, 2, Apt 105, 7, 1, 932025000, true, false, -1, false
375 Baker St, 375 Baker St, 02132, West Roxbury, MA, 42.282684, -71.16898, 899000, FOR_SALE, SINGLE_FAMILY, 59158722, 1449, 3, 2, , 3, 2, 500025000, true, false, -1, false
168 Newton St APT 5, 168 Newton St APT 5, 02135, Brighton, MA, 42.355656, -71.168785, 589000, FOR_SALE, CONDO, 71505274, 1053, 3, 2, Apt 5, 1, 5, 932025000, true, false, -1, false
14 Clarendon St APT 402, 14 Clarendon St APT 402, 02116, Boston, MA, 42.344597, -71.07243, 1449000, FOR_SALE, CONDO, 59165079, 1074, 3, 2, Apt 402, 4, 5, 1018425000, true, false, -1, true
4 Gloucester St, 4 Gloucester St, 02115, Boston, MA, 42.3514, -71.08547, 19995000, FOR_SALE, SINGLE_FAMILY, 63711261, 9924, 7, 8, , 1, 7, 2055225000, true, false, -1, false
177 Cowper St, 177 Cowper St, 02128, East Boston, MA, 42.38197, -71.01343, 400000, FOR_SALE, SINGLE_FAMILY, 59120903, 1120, 3, 1, , 2, 1, 1018425000, true, false, -1, false
11 Chestnut St, 11 Chestnut St, 02108, Boston, MA, 42.357876, -71.06675, 9200000, FOR_SALE, SINGLE_FAMILY, 59174917, 6596, 4, 6, , 2, 5, 16829625000, true, false, -1, false
59 Lanark Rd APT 9, 59 Lanark Rd APT 9, 02135, Brighton, MA, 42.340054, -71.14646, 499000, FOR_SALE, CONDO, 59089684, 767, 2, 1, Apt 9, 10, 10, 413625000, true, false, -1, false
36 Mount Ida Rd #3, 36 Mount Ida Rd #3, 02122, Dorchester, MA, 42.305862, -71.06466, 354500, FOR_SALE, CONDO, 59102345, 1320, 3, 1, # 3, 9, 10, 586425000, true, false, -1, false
63 Gould St, 63 Gould St, 02132, West Roxbury, MA, 42.271088, -71.16767, 649900, FOR_SALE, SINGLE_FAMILY, 59159977, 1168, 2, 1, , 7, 1, 327225000, true, false, -1, false
18 Gloria Rd, 18 Gloria Rd, 02132, West Roxbury, MA, 42.28742, -71.14477, 899000, FOR_SALE, SINGLE_FAMILY, 59154301, 2216, 3, 2, , 2, 9, 413625000, true, false, -1, false
46 Perham St, 46 Perham St, 02132, West Roxbury, MA, 42.281574, -71.1629, 849900, FOR_SALE, SINGLE_FAMILY, 59158158, 1439, 4, 2, , 4, 7, 500025000, true, false, -1, false
59 Hemlock Rd, 59 Hemlock Rd, 02132, West Roxbury, MA, 42.270046, -71.17141, 600000, FOR_SALE, SINGLE_FAMILY, 59160487, 892, 2, 2, , 1, 1, 5770425000, true, false, -1, true
30-32 Goodrich Rd, 30-32 Goodrich Rd, 02130, Jamaica Plain, MA, 42.315983, -71.115906, 1695000, FOR_SALE, MULTI_FAMILY, 190013487, 4340, 6, 3, , 8, 10, 327225000, true, false, -1, false
21 Auburn St, 21 Auburn St, 02129, Charlestown, MA, 42.38093, -71.06919, 1640000, FOR_SALE, SINGLE_FAMILY, 59100273, 1683, 3, 2, , 2, 8, 1018425000, true, false, -1, false
5 Northdale Ter, 5 Northdale Ter, 02132, West Roxbury, MA, 42.268932, -71.16714, 765000, FOR_SALE, SINGLE_FAMILY, 59161589, 1785, 4, 2, , 7, 10, 413625000, true, false, -1, false
47 Harvard St #PS104, 47 Harvard St #PS104, 02129, Charlestown, MA, 42.37344, -71.06301, 175000, FOR_SALE, CONDO, 441824749, 153, 0, 0, # PS104, 3, 3, 413625000, true, false, -1, false
27 Ainsworth St, 27 Ainsworth St, 02131, Roslindale, MA, 42.288795, -71.140045, 1149000, FOR_SALE, MULTI_FAMILY, 59212997, 3420, 6, 3, , 10, 6, 413625000, true, false, -1, false
36 Lime St, 36 Lime St, 02108, Boston, MA, 42.35705, -71.07148, 17995000, FOR_SALE, SINGLE_FAMILY, 59172800, 5875, 5, 7, , 5, 6, 17348025000, true, false, -1, false
93 Beacon St, 93 Beacon St, 02108, Boston, MA, 42.355923, -71.07246, 19995000, FOR_SALE, SINGLE_FAMILY, 2106270534, 12470, 18, 14, , 7, 3, 2919225000, true, false, -1, false
60 Callender St, 60 Callender St, 02124, Dorchester, MA, 42.288685, -71.08108, 599900, FOR_SALE, SINGLE_FAMILY, 59116413, 1744, 5, 2, , 5, 9, 327225000, true, false, -1, false
31 Newton St, 31 Newton St, 02135, Brighton, MA, 42.356834, -71.16391, 750000, FOR_SALE, MULTI_FAMILY, 59094742, 2225, 4, 3, , 9, 10, 932025000, true, false, -1, false
761 Washington St #3, 761 Washington St #3, 02124, Dorchester Center, MA, 42.350212, -71.06348, 639900, FOR_SALE, CONDO, 2061942592, 1206, 3, 2, # 3, 3, 6, 7671225000, true, false, -1, false
44 Percival St, 44 Percival St, 02122, Dorchester, MA, 42.306488, -71.06348, 674900, FOR_SALE, SINGLE_FAMILY, 59108771, 1530, 3, 2, , 5, 10, 327225000, true, false, -1, false
428 E 8th St #1, 428 E 8th St #1, 02127, South Boston, MA, 42.33149, -71.04376, 779000, FOR_SALE, CONDO, 59148653, 1039, 2, 2, # 1, 8, 3, 500025000, true, false, -1, false
320 W 2nd St APT 206, 320 W 2nd St APT 206, 02127, Boston, MA, 42.339, -71.04733, 475000, FOR_SALE, CONDO, 2084111790, 429, 1, 1, Apt 206, 6, 6, 1623225000, true, false, -1, false
783 Washington St #1, 783 Washington St #1, 02124, Dorchester Center, MA, 42.349953, -71.06379, 685000, FOR_SALE, CONDO, 2119986232, 1500, 3, 2, # 1, 3, 2, 500025000, true, false, -1, false
358 Marlborough St, 358 Marlborough St, 02115, Boston, MA, 42.350643, -71.086205, 12500000, FOR_SALE, SINGLE_FAMILY, 2094983464, 5145, 5, 7, , 2, 2, 327225000, true, false, -1, false
131 Readville St, 131 Readville St, 02136, Hyde Park, MA, 42.240482, -71.13579, 699000, FOR_SALE, SINGLE_FAMILY, 59129184, 1720, 3, 2, , 2, 8, 586425000, true, false, -1, false
31 Homestead St #2, 31 Homestead St #2, 02121, Boston, MA, 42.313126, -71.0931, 337250, FOR_SALE, CONDO, 59101642, 1326, 2, 2, # 2, 9, 5, 3264825000, true, false, -1, false
4 Abbot St, 4 Abbot St, 02124, Dorchester Center, MA, 42.297714, -71.086426, 800000, FOR_SALE, MULTI_FAMILY, 2053396664, 3297, 6, 4, , 4, 5, 586425000, true, false, -1, false
8 Jess St, 8 Jess St, 02130, Boston, MA, 42.31524, -71.10341, 804900, FOR_SALE, SINGLE_FAMILY, 59133333, 1752, 3, 2, , 8, 7, 240825000, true, false, -1, false
335 Norfolk Ave, 335 Norfolk Ave, 02125, Dorchester, MA, 42.321777, -71.06638, 429000, FOR_SALE, SINGLE_FAMILY, 59104290, 1216, 3, 2, , 2, 9, 2055225000, true, false, -1, false
636 Beacon St APT 205, 636 Beacon St APT 205, 02215, Boston, MA, 42.34959, -71.09526, 529000, FOR_SALE, CONDO, 2101182075, 504, 1, 1, Apt 205, 3, 3, 500025000, true, false, -1, false
86 Mount Vernon St, 86 Mount Vernon St, 02108, Boston, MA, 42.357895, -71.068375, 9950000, FOR_SALE, SINGLE_FAMILY, 59212077, 4492, 5, 6, , 8, 1, 5424825000, true, false, -1, false
125 B St UNIT 2A, 125 B St UNIT 2A, 02127, South Boston, MA, 42.341278, -71.053085, 919000, FOR_SALE, CONDO, 82233316, 1067, 2, 2, Unit 2A, 3, 2, 413625000, true, false, -1, false
38 Pleasant St APT 2, 38 Pleasant St APT 2, 02125, Dorchester, MA, 42.31606, -71.05902, 670000, FOR_SALE, CONDO, 59101822, 1791, 3, 2, Apt 2, 3, 2, 240825000, true, false, -1, false
30 Monument Sq APT 202, 30 Monument Sq APT 202, 02129, Charlestown, MA, 42.37696, -71.06165, 1199000, FOR_SALE, CONDO, 59162885, 1274, 2, 1, Apt 202, 8, 1, 413625000, true, false, -1, false
25 Lennon Ct APT 28, 25 Lennon Ct APT 28, 02127, South Boston, MA, 42.333107, -71.02685, 529000, FOR_SALE, CONDO, 59149868, 714, 2, 1, Apt 28, 7, 4, 1018425000, true, false, -1, false
362 Silver St, 362 Silver St, 02127, South Boston, MA, 42.335083, -71.045395, 799000, FOR_SALE, SINGLE_FAMILY, 59151031, 1582, 4, 2, , 5, 7, 413625000, true, false, -1, false
92 Corey St #2, 92 Corey St #2, 02132, West Roxbury, MA, 42.287, -71.155975, 890000, FOR_SALE, CONDO, 441859226, 2430, 4, 2, # 2, 3, 3, 327225000, true, false, -1, false
40 Pinckney St, 40 Pinckney St, 02114, Boston, MA, 42.358784, -71.06678, 3900000, FOR_SALE, SINGLE_FAMILY, 59174457, 2676, 5, 5, , 1, 2, 240825000, true, false, -1, false
34-34 Grove Sq #4, 34-34 Grove Sq #4, 02114, Boston, MA, 42.36002, -71.06852, 499999, FOR_SALE, CONDO, 400807038, 375, 1, 1, # 4, 7, 10, 8276025000, true, false, -1, false
35 S Russell St, 35 S Russell St, 02114, Boston, MA, 42.36016, -71.0661, 2650000, FOR_SALE, SINGLE_FAMILY, 59169445, 2421, 4, 3, , 1, 6, 10004025000, true, false, -1, false
87 E Brookline St #3, 87 E Brookline St #3, 02118, Boston, MA, 42.33737, -71.07, 1095000, FOR_SALE, CONDO, 67094795, 1330, 3, 2, # 3, 2, 8, 327225000, true, false, -1, false
99 Tremont At Oak Sq #415, 99 Tremont At Oak Sq #415, 02135, Brighton, MA, 42.35711, -71.06174, 845000, FOR_SALE, CONDO, 439806999, 1149, 2, 2, # 415, 9, 6, 4474425000, true, false, -1, false
307 Hyde Park Ave #1, 307 Hyde Park Ave #1, 02130, Jamaica Plain, MA, 42.290924, -71.118324, 479000, FOR_SALE, CONDO, 90136059, 910, 2, 1, # 1, 4, 9, 327225000, true, false, -1, false
38 Allston St #PENTHOUSE, 38 Allston St #PENTHOUSE, 02129, Charlestown, MA, 42.380863, -71.06331, 929000, FOR_SALE, CONDO, 441788454, 939, 2, 2, # PENTHOUSE, 6, 1, 586425000, true, false, -1, false
4 Hagar St UNIT 1, 4 Hagar St UNIT 1, 02130, Jamaica Plain, MA, 42.31069, -71.11596, 900000, FOR_SALE, CONDO, 318226186, 1148, 3, 2, Unit 1, 10, 4, 327225000, true, false, -1, false
79 Butler St, 79 Butler St, 02124, Dorchester, MA, 42.27187, -71.062675, 999900, FOR_SALE, MULTI_FAMILY, 59118427, 2207, 5, 2, , 9, 6, 327225000, true, false, -1, false
85 Child St #2, 85 Child St #2, 02130, Jamaica Plain, MA, 42.306812, -71.111824, 599000, FOR_SALE, CONDO, 59162263, 863, 2, 1, # 2, 6, 6, 413625000, true, false, -1, false
18 Farquhar St, 18 Farquhar St, 02131, Roslindale, MA, 42.289165, -71.13568, 1320000, FOR_SALE, MULTI_FAMILY, 59142559, 2701, 4, 2, , 5, 1, 500025000, true, false, -1, false
765 E Broadway #1, 765 E Broadway #1, 02127, Boston, MA, 42.335426, -71.03465, 1069000, FOR_SALE, CONDO, 2063629346, 1608, 4, 3, # 1, 8, 7, 500025000, true, false, -1, false
425 S Huntington Ave APT 14, 425 S Huntington Ave APT 14, 02130, Jamaica Plain, MA, 42.320213, -71.112144, 469900, FOR_SALE, CONDO, 59132134, 820, 2, 1, Apt 14, 4, 4, 1018425000, true, false, -1, false
88 Saint Botolph St APT 5, 88 Saint Botolph St APT 5, 02116, Boston, MA, 42.34507, -71.080246, 1449000, FOR_SALE, CONDO, 59179267, 1210, 2, 2, Apt 5, 10, 3, 413625000, true, false, -1, false
32 Robinwood Ave APT 3, 32 Robinwood Ave APT 3, 02130, Jamaica Plain, MA, 42.316505, -71.11183, 690000, FOR_SALE, CONDO, 59131026, 1285, 2, 1, Apt 3, 10, 2, 413625000, true, false, -1, false
74 Dale St, 74 Dale St, 02119, Roxbury, MA, 42.321495, -71.08667, 800000, FOR_SALE, MULTI_FAMILY, 59188151, 2685, 6, 2, , 4, 2, 327225000, true, false, -1, false
34 Garden St #1, 34 Garden St #1, 02114, Boston, MA, 42.36024, -71.06682, 629000, FOR_SALE, CONDO, 63041730, 485, 1, 1, # 1, 6, 9, 845625000, true, false, -1, false
381 Beacon St, 381 Beacon St, 02116, Boston, MA, 42.351894, -71.08462, 6990000, FOR_SALE, SINGLE_FAMILY, 59169513, 5165, 5, 4, , 10, 1, 500025000, true, false, -1, false
1 Dunreath St #C, 1 Dunreath St #C, 02119, Boston, MA, 42.322636, -71.08161, 485000, FOR_SALE, TOWNHOUSE, 60112981, 1279, 3, 2, # C, 6, 7, 6375225000, true, false, -1, false
110 112th St #2, 110 112th St #2, 02109, Boston, MA, 42.361908, -71.05298, 712000, FOR_SALE, CONDO, 441868368, 908, 1, 1, # 2, 5, 9, 240825000, true, false, -1, false
200 Beech St, 200 Beech St, 02131, Boston, MA, 42.28192, -71.142296, 1379900, FOR_SALE, SINGLE_FAMILY, 59144237, 2500, 5, 3, , 8, 5, 500025000, true, false, -1, false
57 Broadlawn Park APT 21A, 57 Broadlawn Park APT 21A, 02467, Chestnut Hill, MA, 42.302647, -71.16534, 399000, FOR_SALE, CONDO, 59155146, 759, 1, 1, Apt 21A, 10, 2, 3869625000, true, false, -1, false
49-51 Callender St, 49-51 Callender St, 02124, Dorchester Center, MA, 42.289124, -71.08071, 689995, FOR_SALE, MULTI_FAMILY, 2056983061, 2250, 6, 2, , 1, 8, 154425000, true, false, -1, false
37 Msgr Patrick J Lydon Way, 37 Msgr Patrick J Lydon Way, 02124, Dorchester, MA, 42.28845, -71.061516, 999950, FOR_SALE, MULTI_FAMILY, 59113080, 3480, 9, 3, , 5, 7, 672825000, true, false, -1, false
4 Hill St, 4 Hill St, 02129, Charlestown, MA, 42.381256, -71.064415, 1750000, FOR_SALE, SINGLE_FAMILY, 59099715, 2484, 5, 3, , 8, 4, 932025000, true, false, -1, false
599 Tremont St APT 6, 599 Tremont St APT 6, 02118, Boston, MA, 42.343197, -71.07343, 699000, FOR_SALE, CONDO, 59211072, 643, 1, 1, Apt 6, 4, 7, 327225000, true, false, -1, false
6 Newbury St #501-502, 6 Newbury St #501-502, 02116, Boston, MA, 42.352352, -71.071625, 19250000, FOR_SALE, CONDO, 440974751, 5992, 5, 7, # 501-502, 5, 6, 1709625000, true, false, -1, false
330 Summit Ave UNIT 101, 330 Summit Ave UNIT 101, 02135, Brighton, MA, 42.34543, -71.14075, 599000, FOR_SALE, CONDO, 71505136, 1200, 2, 2, Unit 101, 5, 6, 327225000, true, false, -1, false
