Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
220 Monmouth St #902, 220 Monmouth St #902, 02446, Brookline, MA, 42.34512, -71.10756, 4500, FOR_RENT, APARTMENT, 441797279, undefined, 3, 2, # 902, 7, 5, 5066625000, true, false, -1, false
92 Browne St #2, 92 Browne St #2, 02446, Brookline, MA, 42.345963, -71.11984, 5995, FOR_RENT, APARTMENT, 2096693694, 1800, 3, 2, # 2, 8, 3, 5225012000, true, false, -1, false
93 Verndale St #2, 93 Verndale St #2, 02446, Brookline, MA, 42.346405, -71.13333, 6500, FOR_RENT, APARTMENT, 439287126, 2100, 4, 2, # 2, 8, 1, 5153003000, true, false, -1, false
21 Strathmore Rd #2B, 21 Strathmore Rd #2B, 02445, Brookline, MA, 42.336033, -71.14665, 4800, FOR_RENT, APARTMENT, 439532124, undefined, 3, 2, # 2B, 8, 2, 4966550000, true, false, -1, false
16 Leverett St #14, 16 Leverett St #14, 02445, Brookline, MA, 42.330772, -71.12277, 3000, FOR_RENT, APARTMENT, 405811702, undefined, 2, 1, # 14, 7, 2, 6833312000, true, false, -1, false
164 Newton St UNIT 164, 164 Newton St UNIT 164, 02445, Brookline, MA, 42.309982, -71.1415, 30000, FOR_RENT, APARTMENT, 352056298, 8400, 7, 7, Unit 164, 4, 3, 4602676000, true, false, -1, false
44 Washington St APT 1005, 44 Washington St APT 1005, 02445, Brookline, MA, 42.33161, -71.114746, 2550, FOR_RENT, APARTMENT, 56570767, 500, 0, 1, Apt 1005, 1, 8, 5386115000, true, false, -1, false
58 Babcock St #28BB, 58 Babcock St #28BB, 02446, Brookline, MA, 42.34518, -71.12199, 3100, FOR_RENT, APARTMENT, 439234342, undefined, 1, 1, # 28BB, 8, 7, 5322804000, true, false, -1, false
1 Roberts St #2F, 1 Roberts St #2F, 02445, Brookline, MA, 42.32653, -71.123634, 4000, FOR_RENT, APARTMENT, 439477905, undefined, 4, 1, # 2F, 8, 3, 5052698000, true, false, -1, false
16 Short St APT 5, 16 Short St APT 5, 02446, Brookline, MA, 42.341152, -71.12814, 3850, FOR_RENT, APARTMENT, 2099376723, undefined, 2, 1, Apt 5, 7, 9, 5671390000, true, false, -1, false
1442 Beacon St #302, 1442 Beacon St #302, 02446, Brookline, MA, 42.340725, -71.12708, 3344, FOR_RENT, APARTMENT, 435185324, 350, 0, 1, # 302, 8, 2, 5844233000, true, false, -1, false
1442 Beacon St #702, 1442 Beacon St #702, 02446, Brookline, MA, 42.34077, -71.12732, 3444, FOR_RENT, APARTMENT, 435185338, 350, 1, 1, # 702, 8, 6, 5844233000, true, false, -1, false
1851 Beacon St #2B, 1851 Beacon St #2B, 02445, Brookline, MA, 42.337124, -71.145775, 5100, FOR_RENT, APARTMENT, 430706142, undefined, 3, 1, # 2B, 5, 9, 5996624000, true, false, -1, false
9 High Street Pl APT 1, 9 High Street Pl APT 1, 02445, Brookline, MA, 42.326233, -71.12117, 3200, FOR_RENT, APARTMENT, 56569358, undefined, 2, 1, Apt 1, 10, 3, 6174489000, true, false, -1, false
12-16 Homer St #1, 12-16 Homer St #1, 02445, Brookline, MA, 42.335938, -71.119576, 4595, FOR_RENT, APARTMENT, 426491957, 1500, 3, 2, # 1, 8, 9, 6143105000, true, false, -1, false
281 Saint Paul St #35, 281 Saint Paul St #35, 02446, Brookline, MA, 42.34753, -71.11641, 3950, FOR_RENT, APARTMENT, 420008165, 999, 2, 1, # 35, 10, 2, 6361962000, true, false, -1, false
672 Washington St APT 5, 672 Washington St APT 5, 02446, Brookline, MA, 42.338467, -71.13378, 2750, FOR_RENT, APARTMENT, 2126746461, 999, 1, 1, Apt 5, 5, 1, 4288433000, true, false, -1, false
160 Independence Dr, 160 Independence Dr, 02467, Chestnut Hill, MA, 42.298706, -71.156296, 3105, FOR_RENT, APARTMENT, 2119386454, 785, 1, 1, , 8, 4, 5662550000, true, false, -1, false
107 Independence Dr, 107 Independence Dr, 02467, Chestnut Hill, MA, 42.299667, -71.155975, 3770, FOR_RENT, APARTMENT, 2121109318, 984, 2, 1, , 6, 8, 889839000, true, false, -1, false
726 Washington St APT 4, 726 Washington St APT 4, 02446, Brookline, MA, 42.33995, -71.13651, 2400, FOR_RENT, APARTMENT, 2109047439, 999, 1, 1, Apt 4, 5, 3, 6447678000, true, false, -1, false
726 Washington St APT 6, 726 Washington St APT 6, 02446, Brookline, MA, 42.339935, -71.1366, 2400, FOR_RENT, APARTMENT, 2107197394, 999, 1, 1, Apt 6, 9, 3, 6448551000, true, false, -1, false
37-39 Harvard Ave #3, 37-39 Harvard Ave #3, 02446, Brookline, MA, 42.336487, -71.122826, 4800, FOR_RENT, APARTMENT, 352416784, 1500, 4, 2, # 3, 4, 3, 6412746000, true, false, -1, false
38 Dean Rd #8, 38 Dean Rd #8, 02445, Brookline, MA, 42.33617, -71.140755, 2800, FOR_RENT, APARTMENT, 417714322, 999, 1, 1, # 8, 5, 5, 6448069000, true, false, -1, false
244 Freeman St #B, 244 Freeman St #B, 02446, Brookline, MA, 42.347355, -71.12065, 4700, FOR_RENT, APARTMENT, 405870985, undefined, 4, 2, # B, 5, 5, 6831485000, true, false, -1, false
114 University Rd #4, 114 University Rd #4, 02445, Brookline, MA, 42.3379, -71.13103, 3900, FOR_RENT, APARTMENT, 417713254, 1300, 3, 1, # 4, 10, 10, 6448102000, true, false, -1, false
5 Gorham Ave #6, 5 Gorham Ave #6, 02445, Brookline, MA, 42.333225, -71.12482, 3250, FOR_RENT, APARTMENT, 56567459, 1040, 1, 1, # 6, 1, 5, 11350215000, true, false, -1, false
112 Babcock St #31, 112 Babcock St #31, 02446, Brookline, MA, 42.346893, -71.12158, 3500, FOR_RENT, APARTMENT, 402666855, undefined, 2, 1, # 31, 1, 7, 7140195000, true, false, -1, false
80 Park St #30, 80 Park St #30, 02446, Brookline, MA, 42.33881, -71.12516, 6200, FOR_RENT, APARTMENT, 402718740, undefined, 3, 2, # 30, 8, 5, 7054110000, true, false, -1, false
30 Jamaica Rd #2, 30 Jamaica Rd #2, 02445, Brookline, MA, 42.324295, -71.11973, 3700, FOR_RENT, APARTMENT, 2110581307, 1400, 3, 1, # 2, 6, 10, 6938651000, true, false, -1, false
235 Freeman St APT 1, 235 Freeman St APT 1, 02446, Brookline, MA, 42.347954, -71.12027, 4800, FOR_RENT, APARTMENT, 71329825, undefined, 3, 1, Apt 1, 4, 4, 7140196000, true, false, -1, false
45 Carlton St FLOOR 1-ID909, 45 Carlton St FLOOR 1-ID909, 02446, Brookline, MA, 42.34503, -71.108536, 3280, FOR_RENT, APARTMENT, 2055330655, 700, 2, 1, Floor 1-ID909, 1, 3, 4604387000, true, false, -1, false
83 Harvard St #31, 83 Harvard St #31, 02445, Brookline, MA, 42.3359, -71.12013, 3000, FOR_RENT, APARTMENT, 402718718, undefined, 2, 1, # 31, 9, 7, 7054141000, true, false, -1, false
57 Manchester Rd #12, 57 Manchester Rd #12, 02446, Brookline, MA, 42.34901, -71.1237, 2350, FOR_RENT, APARTMENT, 434772857, 690, 1, 1, # 12, 2, 1, 5857855000, true, false, -1, false
101-103 Asheville Rd #4, 101-103 Asheville Rd #4, 02467, Chestnut Hill, MA, 42.297768, -71.152504, 3110, FOR_RENT, APARTMENT, 402456742, 799, 1, 1, # 4, 1, 4, 7455506000, true, false, -1, false
266 Tappan St #B, 266 Tappan St #B, 02445, Brookline, MA, 42.33492, -71.13679, 2200, FOR_RENT, APARTMENT, 441194286, 400, 1, 1, # B, 10, 4, 3506907000, true, false, -1, false
1113 Beacon St #62, 1113 Beacon St #62, 02446, Brookline, MA, 42.34493, -71.11164, 5100, FOR_RENT, APARTMENT, 402145806, undefined, 2, 2, # 62, 7, 3, 7658591000, true, false, -1, false
312-6 Tappan St, 312-6 Tappan St, 02445, Brookline, MA, 42.335217, -71.13686, 3445, FOR_RENT, APARTMENT, 402065916, undefined, 2, 1, , 9, 6, 7720819000, true, false, -1, false
32 Hammond Pond Pkwy, 32 Hammond Pond Pkwy, 02467, Brookline, MA, 42.310806, -71.16492, 4700, FOR_RENT, SINGLE_FAMILY, 56573630, undefined, 3, 3, , 3, 9, 3219038000, true, false, -1, false
7 Acron Rd #2, 7 Acron Rd #2, 02445, Brookline, MA, 42.330578, -71.118416, 6200, FOR_RENT, APARTMENT, 2103219397, 1800, 4, 2, # 2, 10, 4, 3846770000, true, false, -1, false
91-92 Verndale St #2A, 91-92 Verndale St #2A, 02446, Brookline, MA, 42.347866, -71.13069, 6500, FOR_RENT, APARTMENT, 401905755, 2100, 4, 2, # 2A, 7, 6, 7795459000, true, false, -1, false
108 Sewall Ave #4E, 108 Sewall Ave #4E, 02446, Brookline, MA, 42.34236, -71.116325, 4535, FOR_RENT, APARTMENT, 401891628, 1076, 2, 2, # 4E, 3, 5, 7832757000, true, false, -1, false
5 High Street Pl #1, 5 High Street Pl #1, 02445, Brookline, MA, 42.326145, -71.12093, 3200, FOR_RENT, APARTMENT, 2126732417, undefined, 2, 1, # 1, 8, 10, 8004197000, true, false, -1, false
13 High Street Pl #3C, 13 High Street Pl #3C, 02445, Brookline, MA, 42.325874, -71.12054, 3400, FOR_RENT, APARTMENT, 401821529, undefined, 2, 1, # 3C, 9, 1, 7989735000, true, false, -1, false
80 Thornton Rd #1STD, 80 Thornton Rd #1STD, 02467, Chestnut Hill, MA, 42.298176, -71.154884, 3095, FOR_RENT, APARTMENT, 401776103, 785, 1, 2, # 1STD, 2, 2, 8075414000, true, false, -1, false
22 Hamilton Rd #2, 22 Hamilton Rd #2, 02446, Brookline, MA, 42.350243, -71.125626, 4600, FOR_RENT, APARTMENT, 2058480775, undefined, 4, 2, # 2, 4, 8, 4692267000, true, false, -1, false
1728 Beacon St, 1728 Beacon St, 02445, Brookline, MA, 42.3386, -71.14019, 2495, FOR_RENT, APARTMENT, 56563956, 600, 1, 1, , 9, 6, 8049459000, true, false, -1, false
12-14 Homer St UNIT 1F, 12-14 Homer St UNIT 1F, 02445, Brookline, MA, 42.33606, -71.1197, 4595, FOR_RENT, APARTMENT, 400082171, 1500, 3, 2, Unit 1F, 7, 10, 8298368000, true, false, -1, false
4 Sewall Ave #1, 4 Sewall Ave #1, 02446, Brookline, MA, 42.340523, -71.120575, 3750, FOR_RENT, APARTMENT, 397638613, undefined, 3, 2, # 1, 6, 7, 8349820000, true, false, -1, false
214 Freeman St #2, 214 Freeman St #2, 02446, Brookline, MA, 42.3474, -71.11956, 5850, FOR_RENT, APARTMENT, 2121962101, undefined, 4, 2, # 2, 7, 10, 4287876000, true, false, -1, false
18-20 Short St UNIT 5D, 18-20 Short St UNIT 5D, 02446, Brookline, MA, 42.34065, -71.12774, 3850, FOR_RENT, APARTMENT, 378551243, 9999, 2, 1, Unit 5D, 5, 10, 8804152000, true, false, -1, false
1101 Beacon St #58, 1101 Beacon St #58, 02446, Brookline, MA, 42.344578, -71.11105, 3620, FOR_RENT, APARTMENT, 2053240388, 1300, 2, 2, # 58, 9, 10, 3326492000, true, false, -1, false
134 Fuller St APT B, 134 Fuller St APT B, 02446, Brookline, MA, 42.34798, -71.125336, 2700, FOR_RENT, APARTMENT, 56569494, undefined, 1, 1, Apt B, 1, 8, 6880072000, true, false, -1, false
80 Saint Paul St APT 5, 80 Saint Paul St APT 5, 02446, Brookline, MA, 42.33956, -71.11838, 3195, FOR_RENT, APARTMENT, 2101954275, 580, 1, 1, Apt 5, 4, 3, 8101060000, true, false, -1, false
66 Atherton Rd #A, 66 Atherton Rd #A, 02446, Brookline, MA, 42.34288, -71.12846, 7200, FOR_RENT, APARTMENT, 439542725, undefined, 3, 3, # A, 8, 4, 9799875000, true, false, -1, false
1065 Beacon St APT 2, 1065 Beacon St APT 2, 02446, Brookline, MA, 42.345005, -71.109566, 2295, FOR_RENT, APARTMENT, 2112353394, undefined, 0, 1, Apt 2, 7, 7, 10077821000, true, false, -1, false
14 Marion St APT 1, 14 Marion St APT 1, 02446, Brookline, MA, 42.339813, -71.12341, 2450, FOR_RENT, APARTMENT, 2112901209, 500, 1, 1, Apt 1, 6, 6, 8954632000, true, false, -1, false
724 Washington St #1F, 724 Washington St #1F, 02445, Brookline, MA, 42.339905, -71.13653, 5200, FOR_RENT, APARTMENT, 352666173, undefined, 4, 2, # 1F, 7, 8, 10251849000, true, false, -1, false
1537 Beacon St #21-31, 1537 Beacon St #21-31, 02446, Brookline, MA, 42.339237, -71.13092, 2450, FOR_RENT, APARTMENT, 352437801, undefined, 1, 1, # 21-31, 2, 8, 10596222000, true, false, -1, false
46 Babcock St UNIT 1A, 46 Babcock St UNIT 1A, 02446, Brookline, MA, 42.344887, -71.12279, 3150, FOR_RENT, APARTMENT, 2095345670, undefined, 2, 1, Unit 1A, 5, 2, 10767778000, true, false, -1, false
1742 Beacon St #1A, 1742 Beacon St #1A, 02445, Brookline, MA, 42.338478, -71.140755, 2890, FOR_RENT, APARTMENT, 352346029, undefined, 1, 1, # 1A, 9, 3, 10755940000, true, false, -1, false
14 Marion St #42PP, 14 Marion St #42PP, 02446, Brookline, MA, 42.339622, -71.12168, 3450, FOR_RENT, APARTMENT, 352274183, undefined, 2, 1, # 42PP, 2, 6, 11019999000, true, false, -1, false
13 Alton Pl #2, 13 Alton Pl #2, 02446, Brookline, MA, 42.338932, -71.12048, 8500, FOR_RENT, APARTMENT, 2088270880, 2500, 4, 5, # 2, 1, 5, 4778276000, true, false, -1, false
172 Fuller St APT 3, 172 Fuller St APT 3, 02446, Brookline, MA, 42.349266, -71.12504, 3395, FOR_RENT, APARTMENT, 2105440691, 800, 2, 1, Apt 3, 4, 9, 3749558000, true, false, -1, false
1247 Beacon St #5D, 1247 Beacon St #5D, 02446, Brookline, MA, 42.342766, -71.11764, 5000, FOR_RENT, APARTMENT, 352040485, undefined, 4, 2, # 5D, 1, 8, 6447809000, true, false, -1, false
59 Franklin St #1A, 59 Franklin St #1A, 02445, Brookline, MA, 42.326687, -71.122246, 2700, FOR_RENT, APARTMENT, 402590678, undefined, 2, 1, # 1A, 3, 8, 7291619000, true, false, -1, false
37 Harvard St #A, 37 Harvard St #A, 02445, Brookline, MA, 42.334534, -71.11892, 3000, FOR_RENT, APARTMENT, 2101599577, undefined, 1, 1, # A, 8, 4, 11459198000, true, false, -1, false
26 Parkway Rd #3, 26 Parkway Rd #3, 02445, Brookline, MA, 42.335896, -71.11184, 3700, FOR_RENT, APARTMENT, 2099858584, undefined, 3, 1, # 3, 7, 10, 9558346000, true, false, -1, false
229 Freeman St #6-A, 229 Freeman St #6-A, 02446, Brookline, MA, 42.347694, -71.120255, 4100, FOR_RENT, APARTMENT, 351864139, undefined, 2, 2, # 6-A, 6, 3, 11639855000, true, false, -1, false
36 Beaconsfield Rd #2F, 36 Beaconsfield Rd #2F, 02445, Brookline, MA, 42.334282, -71.13697, 4800, FOR_RENT, APARTMENT, 439559229, undefined, 3, 1, # 2F, 9, 1, 11740402000, true, false, -1, false
75 Babcock St #1A, 75 Babcock St #1A, 02446, Brookline, MA, 42.34568, -71.12181, 6000, FOR_RENT, APARTMENT, 351587858, undefined, 4, 3, # 1A, 4, 8, 11884015000, true, false, -1, false
104 Ellery Ct #1A, 104 Ellery Ct #1A, 02467, Chestnut Hill, MA, 42.297318, -71.15355, 5095, FOR_RENT, TOWNHOUSE, 352139358, undefined, 3, 3, # 1A, 9, 6, 11195597000, true, false, -1, false
48 Kent St #1B, 48 Kent St #1B, 02445, Brookline, MA, 42.33367, -71.11657, 3795, FOR_RENT, APARTMENT, 351470899, undefined, 2, 1, # 1B, 2, 8, 12072722000, true, false, -1, false
38 High St #3C, 38 High St #3C, 02445, Brookline, MA, 42.330303, -71.11804, 2600, FOR_RENT, APARTMENT, 351470900, undefined, 1, 1, # 3C, 10, 4, 12072703000, true, false, -1, false
1785 Beacon St #6F, 1785 Beacon St #6F, 02445, Brookline, MA, 42.33773, -71.14271, 5000, FOR_RENT, APARTMENT, 351587859, undefined, 4, 2, # 6F, 10, 4, 11884013000, true, false, -1, false
31 High St #1, 31 High St #1, 02445, Brookline, MA, 42.330475, -71.1182, 2600, FOR_RENT, APARTMENT, 2121150934, undefined, 1, 1, # 1, 7, 9, 12159778000, true, false, -1, false
51 Winslow Rd #1A, 51 Winslow Rd #1A, 02446, Brookline, MA, 42.35024, -71.12226, 7950, FOR_RENT, TOWNHOUSE, 2097581921, undefined, 3, 3, # 1A, 6, 4, 11452795000, true, false, -1, false
1612 Beacon St #1A, 1612 Beacon St #1A, 02446, Brookline, MA, 42.339737, -71.13445, 4300, FOR_RENT, APARTMENT, 351587860, undefined, 3, 2, # 1A, 10, 3, 11884028000, true, false, -1, false
111 Sumner Rd #2B, 111 Sumner Rd #2B, 02445, Brookline, MA, 42.331913, -71.13069, 5975, FOR_RENT, APARTMENT, 351422156, undefined, 5, 2, # 2B, 10, 7, 12230497000, true, false, -1, false
36 Addington Rd #3, 36 Addington Rd #3, 02445, Brookline, MA, 42.336536, -71.134964, 3950, FOR_RENT, APARTMENT, 2118069927, undefined, 3, 1, # 3, 8, 9, 11876679000, true, false, -1, false
172 Winthrop Rd #7G, 172 Winthrop Rd #7G, 02445, Brookline, MA, 42.33788, -71.13549, 3000, FOR_RENT, APARTMENT, 351470905, undefined, 2, 1, # 7G, 8, 8, 12072703000, true, false, -1, false
55 Green St #303, 55 Green St #303, 02446, Brookline, MA, 42.344147, -71.120316, 2500, FOR_RENT, APARTMENT, 351774995, undefined, 1, 1, # 303, 7, 4, 11740616000, true, false, -1, false
190 Winthrop Rd #1F, 190 Winthrop Rd #1F, 02445, Brookline, MA, 42.33818, -71.13626, 5200, FOR_RENT, TOWNHOUSE, 402716284, undefined, 4, 2, # 1F, 9, 6, 12951193000, true, false, -1, false
96 Columbia St #20, 96 Columbia St #20, 02446, Brookline, MA, 42.345737, -71.13222, 5350, FOR_RENT, APARTMENT, 351025703, undefined, 5, 2, # 20, 8, 1, 12663663000, true, false, -1, false
12 Harris St #101, 12 Harris St #101, 02446, Brookline, MA, 42.337914, -71.12201, 6000, FOR_RENT, APARTMENT, 351025705, undefined, 4, 4, # 101, 3, 2, 12663690000, true, false, -1, false
36 Park St APT 6, 36 Park St APT 6, 02446, Brookline, MA, 42.337536, -71.12545, 3450, FOR_RENT, APARTMENT, 2107509751, undefined, 2, 1, Apt 6, 6, 9, 13446559000, true, false, -1, false
18 Sheafe St #2, 18 Sheafe St #2, 02467, Chestnut Hill, MA, 42.32258, -71.16433, 3500, FOR_RENT, APARTMENT, 2124907716, 1200, 3, 1, # 2, 8, 8, 11090556000, true, false, -1, false
252 Cypress St #2F, 252 Cypress St #2F, 02445, Brookline, MA, 42.326496, -71.12346, 4000, FOR_RENT, APARTMENT, 439181012, undefined, 4, 1, # 2F, 7, 3, 10450770000, true, false, -1, false
368 Chestnut Hill Ave #21, 368 Chestnut Hill Ave #21, 02135, Brighton, MA, 42.33512, -71.14978, 4500, FOR_RENT, APARTMENT, 370658181, undefined, 3, 1, # 21, 9, 7, 12328459000, true, false, -1, false
219 Freeman St #201, 219 Freeman St #201, 02446, Brookline, MA, 42.347713, -71.11967, 4800, FOR_RENT, APARTMENT, 349473882, 1600, 3, 1, # 201, 4, 2, 14395578000, true, false, -1, false
303 Tappan St #3, 303 Tappan St #3, 02445, Brookline, MA, 42.336086, -71.13755, 5000, FOR_RENT, APARTMENT, 2127442803, undefined, 4, 2, # 3, 9, 6, 14767065000, true, false, -1, false
141 Longwood Ave #1F, 141 Longwood Ave #1F, 02446, Brookline, MA, 42.34042, -71.11419, 7000, FOR_RENT, TOWNHOUSE, 439807036, undefined, 5, 3, # 1F, 3, 9, 4441253000, true, false, -1, false
6 Strathmore Rd #4, 6 Strathmore Rd #4, 02445, Brookline, MA, 42.335976, -71.14525, 6000, FOR_RENT, SINGLE_FAMILY, 2056432672, undefined, 4, 2, # 4, 9, 4, 14089796000, true, false, -1, false
40 Cameron St APT 4, 40 Cameron St APT 4, 02445, Brookline, MA, 42.33127, -71.12367, 4000, FOR_RENT, SINGLE_FAMILY, 2125890239, undefined, 2, 1, Apt 4, 1, 2, 15026357000, true, false, -1, false
1748 Beacon St #12, 1748 Beacon St #12, 02445, Brookline, MA, 42.338448, -71.14089, 2550, FOR_RENT, APARTMENT, 2079569472, undefined, 1, 1, # 12, 4, 6, 14908046000, true, false, -1, false
154 Harvard St APT 7, 154 Harvard St APT 7, 02446, Brookline, MA, 42.33821, -71.12172, 4800, FOR_RENT, APARTMENT, 56566627, 1600, 3, 2, Apt 7, 9, 7, 15200278000, true, false, -1, false
36 Winchester St APT 4, 36 Winchester St APT 4, 02446, Brookline, MA, 42.34216, -71.12612, 2700, FOR_RENT, APARTMENT, 56563227, 763, 1, 1, Apt 4, 9, 2, 14887447000, true, false, -1, false
22 Linden Pl #7G, 22 Linden Pl #7G, 02445, Brookline, MA, 42.335205, -71.11749, 3300, FOR_RENT, APARTMENT, 401673688, undefined, 3, 1, # 7G, 5, 5, 10755936000, true, false, -1, false
244 Freeman St #3O, 244 Freeman St #3O, 02446, Brookline, MA, 42.347523, -71.12049, 4700, FOR_RENT, APARTMENT, 349629630, undefined, 4, 2, # 3O, 6, 3, 15630055000, true, false, -1, false
25 Aspinwall Ave #1C, 25 Aspinwall Ave #1C, 02445, Brookline, MA, 42.336227, -71.11985, 4650, FOR_RENT, APARTMENT, 348274892, 1500, 3, 2, # 1C, 10, 3, 15795761000, true, false, -1, false
73 Babcock St #5E, 73 Babcock St #5E, 02446, Brookline, MA, 42.345634, -71.12183, 6000, FOR_RENT, APARTMENT, 351585060, undefined, 4, 2, # 5E, 1, 3, 14221330000, true, false, -1, false
189 Winthrop Rd #3C, 189 Winthrop Rd #3C, 02445, Brookline, MA, 42.338142, -71.13618, 4700, FOR_RENT, APARTMENT, 351585059, undefined, 4, 2, # 3C, 6, 2, 15860651000, true, false, -1, false
14 Fuller St #2B, 14 Fuller St #2B, 02446, Brookline, MA, 42.344135, -71.12845, 3900, FOR_RENT, APARTMENT, 350225031, undefined, 3, 1, # 2B, 2, 10, 14394062000, true, false, -1, false
27 Hurd Rd APT 5, 27 Hurd Rd APT 5, 02445, Brookline, MA, 42.336006, -71.11844, 4200, FOR_RENT, APARTMENT, 66816782, 1300, 4, 1, Apt 5, 8, 2, 14266934000, true, false, -1, false
8 Feneno Ter #2, 8 Feneno Ter #2, 02134, Boston, MA, 42.347916, -71.13182, 3500, FOR_RENT, APARTMENT, 2118854231, undefined, 2, 1, # 2, 8, 6, 15774738000, true, false, -1, false
152-154 Winchester St UNIT 2F, 152-154 Winchester St UNIT 2F, 02446, Brookline, MA, 42.344986, -71.13171, 6800, FOR_RENT, APARTMENT, 347683071, 9999, 4, 3, Unit 2F, 10, 8, 16606382000, true, false, -1, false
19 Abbottsford Rd #79, 19 Abbottsford Rd #79, 02446, Brookline, MA, 42.34923, -71.12217, 3750, FOR_RENT, SINGLE_FAMILY, 347821303, undefined, 2, 1, # 79, 2, 7, 16292417000, true, false, -1, false
1616 Beacon St APT 3, 1616 Beacon St APT 3, 02446, Brookline, MA, 42.33993, -71.13485, 7000, FOR_RENT, APARTMENT, 2113944622, undefined, 4, 3, Apt 3, 7, 9, 16614518000, true, false, -1, false
168 Winthrop Rd #12, 168 Winthrop Rd #12, 02445, Brookline, MA, 42.337635, -71.13538, 3000, FOR_RENT, APARTMENT, 347508798, 700, 2, 1, # 12, 6, 7, 16717547000, true, false, -1, false
77 Pond Ave APT 606, 77 Pond Ave APT 606, 02445, Brookline, MA, 42.329967, -71.11501, 3790, FOR_RENT, CONDO, 56571126, 1300, 2, 2, Apt 606, 6, 1, 9684496000, true, false, -1, false
1781 Beacon St #4, 1781 Beacon St #4, 02445, Brookline, MA, 42.337364, -71.14266, 3000, FOR_RENT, APARTMENT, 2083085015, 700, 2, 1, # 4, 10, 8, 16614517000, true, false, -1, false
79 Babcock St #101, 79 Babcock St #101, 02446, Brookline, MA, 42.34577, -71.12178, 6300, FOR_RENT, APARTMENT, 349887904, undefined, 4, 3, # 101, 10, 8, 14595105000, true, false, -1, false
1863 Beacon St #6V, 1863 Beacon St #6V, 02445, Brookline, MA, 42.336487, -71.14629, 2750, FOR_RENT, TOWNHOUSE, 349473838, undefined, 1, 1, # 6V, 7, 1, 17186391000, true, false, -1, false
206 207freeman St #F, 206 207freeman St #F, 02446, Brookline, MA, 42.34372, -71.121376, 5950, FOR_RENT, APARTMENT, 441861397, undefined, 4, 2, # F, 2, 2, 11719183000, true, false, -1, false
107 Independence Dr #A, 107 Independence Dr #A, 02467, Chestnut Hill, MA, 42.299137, -71.15619, 3770, FOR_RENT, APARTMENT, 440659743, 984, 2, 1, # A, 4, 3, 2572472000, true, false, -1, false
124 Columbia St #F, 124 Columbia St #F, 02446, Brookline, MA, 42.34609, -71.13352, 5400, FOR_RENT, TOWNHOUSE, 441861467, undefined, 4, 2, # F, 10, 9, 13525881000, true, false, -1, false
264 Kelton St #18, 264 Kelton St #18, 02134, Allston, MA, 42.346176, -71.13501, 3000, FOR_RENT, APARTMENT, 2084859305, 900, 2, 1, # 18, 4, 2, 17415919000, true, false, -1, false
39 Addington Rd #5, 39 Addington Rd #5, 02445, Brookline, MA, 42.336628, -71.1357, 4000, FOR_RENT, APARTMENT, 347304954, 1000, 3, 2, # 5, 3, 1, 16983805000, true, false, -1, false
400 Coolidge St #106, 400 Coolidge St #106, 02446, Brookline, MA, 42.347473, -71.12606, 3429, FOR_RENT, APARTMENT, 345348285, undefined, 2, 1, # 106, 6, 1, 18371929000, true, false, -1, false
135 Coolidge St #406, 135 Coolidge St #406, 02446, Brookline, MA, 42.348248, -71.12567, 2800, FOR_RENT, APARTMENT, 345972525, undefined, 1, 1, # 406, 9, 1, 17939775000, true, false, -1, false
33 Addington Rd #3, 33 Addington Rd #3, 02445, Brookline, MA, 42.336674, -71.13542, 4000, FOR_RENT, APARTMENT, 2088463460, undefined, 3, 2, # 3, 7, 7, 19145568000, true, false, -1, false
1683 Beacon St, 1683 Beacon St, 02445, Brookline, MA, 42.338238, -71.1379, 2150, FOR_RENT, APARTMENT, 56568644, undefined, 0, 1, , 3, 10, 20571866000, true, false, -1, false
18 Gardner Rd #3, 18 Gardner Rd #3, 02445, Brookline, MA, 42.3379, -71.12851, 6000, FOR_RENT, APARTMENT, 2052879696, undefined, 4, 3, # 3, 1, 7, 22055436000, true, false, -1, false
11-13 Leverett St UNIT 2F, 11-13 Leverett St UNIT 2F, 02445, Brookline, MA, 42.330963, -71.12281, 4200, FOR_RENT, APARTMENT, 2053129077, 9999, 3, 1, Unit 2F, 6, 9, 23449167000, true, false, -1, false
1070 Beacon St #3, 1070 Beacon St #3, 02446, Brookline, MA, 42.34558, -71.11033, 4650, FOR_RENT, APARTMENT, 2087068946, undefined, 3, 2, # 3, 7, 5, 11740647000, true, false, -1, false
48-50 Babcock St UNIT 3, 48-50 Babcock St UNIT 3, 02446, Brookline, MA, 42.34482, -71.12241, 4100, FOR_RENT, APARTMENT, 2053208019, 9999, 2, 1, Unit 3, 2, 8, 24006618000, true, false, -1, false
12-20 Alton Pl #2A, 12-20 Alton Pl #2A, 02446, Brookline, MA, 42.339363, -71.12024, 4100, FOR_RENT, APARTMENT, 2053223541, 1250, 2, 1, # 2A, 8, 9, 24095391000, true, false, -1, false
12 Manchester Rd, 12 Manchester Rd, 02446, Brookline, MA, 42.348232, -71.12175, 3400, FOR_RENT, APARTMENT, 56562118, 1300, 2, 2, , 8, 10, 99082000, true, false, -1, false
