Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
190 Green St, 190 Green St, 02130, Boston, MA, 42.309963, -71.10543, 2695, FOR_RENT, APARTMENT, 59133747, 625, 1, 1, , 4, 4, 250515000, true, false, -1, false
41 Hobson St #2, 41 Hobson St #2, 02135, Brighton, MA, 42.354237, -71.16179, 4800, FOR_RENT, APARTMENT, 2119159270, 9999, 5, 2, # 2, 10, 10, 20473279000, true, false, -1, false
41 Grove St #3A, 41 Grove St #3A, 02114, Boston, MA, 42.359768, -71.06882, 3800, FOR_RENT, APARTMENT, 2080623051, 725, 2, 1, # 3A, 6, 7, 258781000, true, false, -1, false
43 Bennett St #2, 43 Bennett St #2, 02135, Brighton, MA, 42.351658, -71.15521, 5000, FOR_RENT, APARTMENT, 342130488, 9999, 5, 3, # 2, 9, 7, 20391632000, true, false, -1, false
130 Glenville Ave #1A, 130 Glenville Ave #1A, 02134, Allston, MA, 42.34905, -71.137085, 3300, FOR_RENT, APARTMENT, 441774355, 1200, 3, 1, # 1A, 7, 5, 599847000, true, false, -1, false
35 Falkland St #1, 35 Falkland St #1, 02135, Brighton, MA, 42.35537, -71.15844, 3300, FOR_RENT, APARTMENT, 2079151025, 9999, 3, 1, # 1, 2, 10, 15980815000, true, false, -1, false
6 Harvard Ter #1, 6 Harvard Ter #1, 02134, Allston, MA, 42.353886, -71.13256, 4200, FOR_RENT, APARTMENT, 2095067346, 9999, 3, 2, # 1, 5, 9, 11311802000, true, false, -1, false
155 Euston Rd #14, 155 Euston Rd #14, 02135, Brighton, MA, 42.3441, -71.14518, 2575, FOR_RENT, APARTMENT, 344410835, 850, 0, 1, # 14, 7, 1, 19230174000, true, false, -1, false
20 Murdock St #2, 20 Murdock St #2, 02135, Brighton, MA, 42.350796, -71.1478, 5200, FOR_RENT, APARTMENT, 2085763960, 9999, 5, 3, # 2, 6, 1, 11154696000, true, false, -1, false
26 Pratt St #1, 26 Pratt St #1, 02134, Allston, MA, 42.355225, -71.128784, 5000, FOR_RENT, APARTMENT, 2078123540, 9999, 4, 2, # 1, 8, 5, 19274070000, true, false, -1, false
10 Arlington St #1, 10 Arlington St #1, 02135, Brighton, MA, 42.351784, -71.152405, 4700, FOR_RENT, APARTMENT, 343870220, 9999, 5, 4, # 1, 8, 9, 19695532000, true, false, -1, false
22 Sparhawk St #2, 22 Sparhawk St #2, 02135, Brighton, MA, 42.351074, -71.15083, 5250, FOR_RENT, APARTMENT, 2080334566, 9999, 5, 3, # 2, 6, 8, 11414875000, true, false, -1, false
1522 Commonwealth Ave #2, 1522 Commonwealth Ave #2, 02135, Brighton, MA, 42.345413, -71.14116, 4700, FOR_RENT, APARTMENT, 344606126, 9999, 4, 2, # 2, 4, 2, 19103917000, true, false, -1, false
50 Brooks St #2, 50 Brooks St #2, 02135, Brighton, MA, 42.355804, -71.16229, 3200, FOR_RENT, APARTMENT, 2105900077, 9999, 3, 1, # 2, 8, 6, 19261243000, true, false, -1, false
91 Parsons St #1, 91 Parsons St #1, 02135, Brighton, MA, 42.35353, -71.15388, 5000, FOR_RENT, APARTMENT, 2103441765, 9999, 5, 2, # 1, 3, 8, 13132531000, true, false, -1, false
26 Easton St #3, 26 Easton St #3, 02134, Allston, MA, 42.36021, -71.13014, 3100, FOR_RENT, APARTMENT, 343720104, 9999, 0, 1, # 3, 4, 8, 19781405000, true, false, -1, false
229 Chestnut Hill Ave #1, 229 Chestnut Hill Ave #1, 02135, Brighton, MA, 42.33992, -71.1557, 5800, FOR_RENT, APARTMENT, 2105631522, 1400, 4, 2, # 1, 8, 3, 3381764000, true, false, -1, false
21 Ransom Rd #2, 21 Ransom Rd #2, 02135, Brighton, MA, 42.343445, -71.144936, 4500, FOR_RENT, APARTMENT, 2106015417, 9999, 4, 2, # 2, 5, 7, 11145562000, true, false, -1, false
25 Murdock St FLOOR 1, 25 Murdock St FLOOR 1, 02135, Brighton, MA, 42.350636, -71.14732, 4850, FOR_RENT, APARTMENT, 344711148, 9999, 4, 2, Floor 1, 10, 7, 19004252000, true, false, -1, false
1100 Vfw Pkwy #3306, 1100 Vfw Pkwy #3306, 02132, West Roxbury, MA, 42.284, -71.17139, 2400, FOR_RENT, APARTMENT, 441822795, 738, 1, 1, # 3306, 5, 7, 352845000, true, false, -1, false
46 Donnybrook Rd #2, 46 Donnybrook Rd #2, 02135, Brighton, MA, 42.354378, -71.16065, 4400, FOR_RENT, APARTMENT, 350741243, 9999, 4, 2, # 2, 5, 10, 12969461000, true, false, -1, false
11 Oakland St #1, 11 Oakland St #1, 02135, Brighton, MA, 42.349712, -71.15762, 3600, FOR_RENT, APARTMENT, 2078285887, 9999, 3, 1, # 1, 7, 10, 15903524000, true, false, -1, false
64 Wallingford Rd #2, 64 Wallingford Rd #2, 02135, Brighton, MA, 42.34363, -71.15155, 4400, FOR_RENT, APARTMENT, 2057850820, 9999, 4, 2, # 2, 8, 3, 15916745000, true, false, -1, false
35 Orkney Rd APT 3, 35 Orkney Rd APT 3, 02135, Brighton, MA, 42.33716, -71.149475, 4400, FOR_RENT, APARTMENT, 2108826138, 9999, 4, 2, Apt 3, 9, 2, 15980653000, true, false, -1, false
44 Gardena St #3, 44 Gardena St #3, 02135, Brighton, MA, 42.35381, -71.14823, 4000, FOR_RENT, APARTMENT, 347121962, 9999, 3, 2, # 3, 2, 5, 17276645000, true, false, -1, false
9-11 Burney St #407, 9-11 Burney St #407, 02120, Roxbury Crossing, MA, 42.33165, -71.09968, 3250, FOR_RENT, APARTMENT, 2054773005, 577, 1, 1, # 407, 4, 9, 1125071000, true, false, -1, false
9 Lothrop St #1, 9 Lothrop St #1, 02135, Brighton, MA, 42.360226, -71.14549, 3400, FOR_RENT, APARTMENT, 2095302800, 9999, 3, 1, # 1, 2, 2, 11837577000, true, false, -1, false
109 Lanark Rd #1, 109 Lanark Rd #1, 02135, Brighton, MA, 42.340828, -71.148384, 4300, FOR_RENT, APARTMENT, 351631834, 9999, 4, 1, # 1, 5, 9, 11835618000, true, false, -1, false
36 Arlington St #1, 36 Arlington St #1, 02135, Brighton, MA, 42.351967, -71.15346, 4700, FOR_RENT, APARTMENT, 2096716859, 9999, 5, 4, # 1, 1, 7, 19103313000, true, false, -1, false
96 Linden St APT 3, 96 Linden St APT 3, 02134, Allston, MA, 42.351467, -71.12993, 2600, FOR_RENT, APARTMENT, 59087925, 613, 1, 1, Apt 3, 9, 8, 2601484000, true, false, -1, false
605 E 3rd St #1, 605 E 3rd St #1, 02127, Boston, MA, 42.336357, -71.03588, 4325, FOR_RENT, APARTMENT, 2080565628, 1000, 3, 1, # 1, 1, 2, 441060000, true, false, -1, false
18 Claymoss Rd #2, 18 Claymoss Rd #2, 02135, Brighton, MA, 42.34359, -71.144745, 4400, FOR_RENT, APARTMENT, 2101654932, 9999, 4, 2, # 2, 9, 7, 15643266000, true, false, -1, false
6 Sparhawk St #10, 6 Sparhawk St #10, 02135, Brighton, MA, 42.35029, -71.14842, 4800, FOR_RENT, APARTMENT, 344710204, 9999, 4, 2, # 10, 5, 6, 19004821000, true, false, -1, false
30 Raymond St #36, 30 Raymond St #36, 02134, Allston, MA, 42.361786, -71.13405, 5400, FOR_RENT, APARTMENT, 343719664, 9999, 5, 3, # 36, 9, 8, 19781715000, true, false, -1, false
25 Eulita Ter #2, 25 Eulita Ter #2, 02135, Brighton, MA, 42.34633, -71.15285, 4300, FOR_RENT, APARTMENT, 341917586, 9999, 4, 2, # 2, 8, 6, 20473590000, true, false, -1, false
24 Tremont St #1, 24 Tremont St #1, 02135, Brighton, MA, 42.349987, -71.16947, 3400, FOR_RENT, APARTMENT, 353473389, 9999, 3, 1, # 1, 2, 8, 10030770000, true, false, -1, false
34 Mapleton St #1, 34 Mapleton St #1, 02135, Brighton, MA, 42.35215, -71.14958, 4200, FOR_RENT, APARTMENT, 2058417970, 9999, 4, 2, # 1, 7, 7, 15980967000, true, false, -1, false
11 Bennett St #2, 11 Bennett St #2, 02135, Brighton, MA, 42.35133, -71.15304, 5400, FOR_RENT, APARTMENT, 342129322, 9999, 5, 4, # 2, 5, 5, 20391983000, true, false, -1, false
38 Murdock St #2, 38 Murdock St #2, 02135, Brighton, MA, 42.35112, -71.14741, 3450, FOR_RENT, APARTMENT, 341547208, 9999, 3, 1, # 2, 9, 8, 20739362000, true, false, -1, false
223 Harrison Ave #2, 223 Harrison Ave #2, 02111, Boston, MA, 42.34781, -71.06289, 2300, FOR_RENT, APARTMENT, 2070060479, 700, 1, 1, # 2, 1, 10, 506301000, true, false, -1, false
10 Mohawk St #A, 10 Mohawk St #A, 02127, Boston, MA, 42.328896, -71.05555, 3600, FOR_RENT, TOWNHOUSE, 441823826, 1542, 2, 2, # A, 7, 1, 349514000, true, false, -1, false
45 Falkland St #2, 45 Falkland St #2, 02135, Boston, MA, 42.35573, -71.15856, 4900, FOR_RENT, APARTMENT, 2126183750, 9999, 5, 2, # 2, 10, 7, 14425788000, true, false, -1, false
75 Alleghany St #1, 75 Alleghany St #1, 02120, Boston, MA, 42.331406, -71.10145, 15200, FOR_RENT, APARTMENT, 2091992781, 3500, 8, 3, # 1, 1, 4, 754439000, true, false, -1, false
10 Eulita Ter #1, 10 Eulita Ter #1, 02135, Boston, MA, 42.346626, -71.152794, 3600, FOR_RENT, APARTMENT, 2126183753, 9999, 3, 2, # 1, 2, 3, 15904015000, true, false, -1, false
40 Falkland St #1, 40 Falkland St #1, 02135, Brighton, MA, 42.355408, -71.158905, 5000, FOR_RENT, APARTMENT, 2080369785, 9999, 5, 2, # 1, 9, 7, 15979317000, true, false, -1, false
1536 Commonwealth Ave #2, 1536 Commonwealth Ave #2, 02135, Brighton, MA, 42.345043, -71.1414, 4700, FOR_RENT, APARTMENT, 2116940881, 9999, 4, 2, # 2, 6, 8, 19263466000, true, false, -1, false
8 Gordon St #6, 8 Gordon St #6, 02134, Allston, MA, 42.353497, -71.14076, 5200, FOR_RENT, APARTMENT, 343718969, 9999, 4, 2, # 6, 6, 7, 19781852000, true, false, -1, false
60 Wallingford Rd #2, 60 Wallingford Rd #2, 02135, Brighton, MA, 42.343483, -71.15138, 4300, FOR_RENT, APARTMENT, 2106156260, 9999, 4, 2, # 2, 8, 8, 20914121000, true, false, -1, false
4 Woodmont St #1, 4 Woodmont St #1, 02135, Brighton, MA, 42.356636, -71.162575, 4300, FOR_RENT, APARTMENT, 340652308, 9999, 4, 2, # 1, 3, 2, 20917168000, true, false, -1, false
39 Oakland St #2, 39 Oakland St #2, 02135, Brighton, MA, 42.350574, -71.15773, 5200, FOR_RENT, APARTMENT, 348041946, 9999, 4, 2, # 2, 4, 10, 15979872000, true, false, -1, false
61 Oak Square Ave #1, 61 Oak Square Ave #1, 02135, Brighton, MA, 42.35182, -71.16349, 3200, FOR_RENT, APARTMENT, 2058927175, 9999, 3, 1, # 1, 10, 7, 15917219000, true, false, -1, false
8 Corinne Rd #1, 8 Corinne Rd #1, 02135, Brighton, MA, 42.35551, -71.1594, 3200, FOR_RENT, APARTMENT, 2057146945, 9999, 3, 1, # 1, 5, 2, 15905553000, true, false, -1, false
2 Bennett St #1, 2 Bennett St #1, 02135, Brighton, MA, 42.350906, -71.15242, 3150, FOR_RENT, APARTMENT, 344237847, 9999, 3, 1, # 1, 8, 6, 19262821000, true, false, -1, false
21 Portsmouth St APT 1, 21 Portsmouth St APT 1, 02135, Brighton, MA, 42.36007, -71.14448, 5200, FOR_RENT, APARTMENT, 344136330, undefined, 4, 2, Apt 1, 4, 4, 19275319000, true, false, -1, false
42 Easton St #2, 42 Easton St #2, 02134, Allston, MA, 42.359776, -71.13061, 3400, FOR_RENT, APARTMENT, 374837055, 9999, 3, 1, # 2, 8, 5, 8908758000, true, false, -1, false
55 Easton St #1, 55 Easton St #1, 02134, Allston, MA, 42.359806, -71.13131, 3400, FOR_RENT, APARTMENT, 2095336816, 99999, 3, 1, # 1, 2, 8, 10203917000, true, false, -1, false
37 Blenford Rd #2, 37 Blenford Rd #2, 02135, Brighton, MA, 42.344913, -71.15072, 4500, FOR_RENT, APARTMENT, 351630838, 9999, 4, 2, # 2, 9, 9, 11837164000, true, false, -1, false
7 Dickinson Rd #1, 7 Dickinson Rd #1, 02135, Brighton, MA, 42.348495, -71.16147, 3200, FOR_RENT, APARTMENT, 2079921132, 9999, 3, 1, # 1, 6, 10, 15905841000, true, false, -1, false
29 Wilson Park #3, 29 Wilson Park #3, 02135, Brighton, MA, 42.340942, -71.145454, 4400, FOR_RENT, APARTMENT, 2098437876, 9999, 4, 2, # 3, 10, 6, 19104215000, true, false, -1, false
60 Hobart St #1, 60 Hobart St #1, 02135, Brighton, MA, 42.35492, -71.16011, 3300, FOR_RENT, APARTMENT, 2106063366, 9999, 3, 1, # 1, 3, 6, 20739560000, true, false, -1, false
48 Tremont St #1, 48 Tremont St #1, 02135, Brighton, MA, 42.35017, -71.170586, 3400, FOR_RENT, APARTMENT, 2065463388, 9999, 3, 1, # 1, 2, 4, 10458438000, true, false, -1, false
180 Faneuil St #3, 180 Faneuil St #3, 02135, Brighton, MA, 42.354122, -71.15743, 5500, FOR_RENT, APARTMENT, 2064325810, 9999, 5, 2, # 3, 9, 7, 13661412000, true, false, -1, false
64 Hobart St #1, 64 Hobart St #1, 02135, Brighton, MA, 42.355007, -71.16047, 3200, FOR_RENT, APARTMENT, 2098646402, 9999, 3, 1, # 1, 6, 6, 15916928000, true, false, -1, false
39 Blenford Rd #1, 39 Blenford Rd #1, 02135, Boston, MA, 42.34472, -71.15061, 3300, FOR_RENT, APARTMENT, 2091813620, 9999, 3, 1, # 1, 3, 7, 15980038000, true, false, -1, false
17 Sparhawk St #4, 17 Sparhawk St #4, 02135, Brighton, MA, 42.35121, -71.149925, 4800, FOR_RENT, APARTMENT, 344710760, 9999, 4, 2, # 4, 10, 1, 19004395000, true, false, -1, false
30 Glencoe St #1, 30 Glencoe St #1, 02135, Brighton, MA, 42.354485, -71.14807, 3800, FOR_RENT, APARTMENT, 2059287936, 9999, 3, 2, # 1, 6, 5, 15981562000, true, false, -1, false
3 Glenley Ter #1, 3 Glenley Ter #1, 02135, Brighton, MA, 42.34836, -71.17, 5900, FOR_RENT, APARTMENT, 2080549039, 9999, 6, 3, # 1, 8, 4, 17276881000, true, false, -1, false
12 Shannon St #1, 12 Shannon St #1, 02135, Brighton, MA, 42.346916, -71.14921, 3200, FOR_RENT, APARTMENT, 341152888, 9999, 3, 1, # 1, 4, 4, 20815054000, true, false, -1, false
9 Sparhawk St #2, 9 Sparhawk St #2, 02135, Brighton, MA, 42.350853, -71.148575, 5400, FOR_RENT, APARTMENT, 2112587867, 9999, 4, 3, # 2, 1, 2, 12885160000, true, false, -1, false
41 Gardena St #2, 41 Gardena St #2, 02135, Brighton, MA, 42.353584, -71.148705, 3600, FOR_RENT, APARTMENT, 2105709706, 9999, 3, 1, # 2, 6, 1, 14426055000, true, false, -1, false
11 Dunboy St #2, 11 Dunboy St #2, 02135, Brighton, MA, 42.3525, -71.16462, 3300, FOR_RENT, APARTMENT, 2099041036, 9999, 3, 1, # 2, 4, 8, 15903736000, true, false, -1, false
14 Sparhawk St #2, 14 Sparhawk St #2, 02135, Brighton, MA, 42.350616, -71.149666, 4800, FOR_RENT, APARTMENT, 2107197325, 9999, 4, 2, # 2, 6, 5, 18581424000, true, false, -1, false
77 Colborne Rd #2, 77 Colborne Rd #2, 02135, Brighton, MA, 42.34426, -71.14786, 3000, FOR_RENT, APARTMENT, 344191008, 9999, 2, 1, # 2, 8, 10, 19264911000, true, false, -1, false
48 Cummings Rd APT 1, 48 Cummings Rd APT 1, 02135, Brighton, MA, 42.34094, -71.14511, 5000, FOR_RENT, APARTMENT, 2121269463, 9999, 5, 2, Apt 1, 9, 7, 19262173000, true, false, -1, false
131 Brooks St #1, 131 Brooks St #1, 02135, Brighton, MA, 42.353096, -71.16336, 4800, FOR_RENT, APARTMENT, 350092021, 9999, 4, 2, # 1, 7, 8, 13660169000, true, false, -1, false
80 Brooks St #3, 80 Brooks St #3, 02135, Brighton, MA, 42.354916, -71.16252, 3300, FOR_RENT, APARTMENT, 2057621666, 9999, 3, 1, # 3, 10, 7, 15377870000, true, false, -1, false
156 Strathmore Rd #21, 156 Strathmore Rd #21, 02135, Brighton, MA, 42.33942, -71.15382, 3100, FOR_RENT, APARTMENT, 348029062, 9999, 2, 1, # 21, 9, 8, 15981807000, true, false, -1, false
41 Arlington St #3, 41 Arlington St #3, 02135, Brighton, MA, 42.352306, -71.15364, 3600, FOR_RENT, APARTMENT, 346926984, 9999, 3, 1, # 3, 1, 5, 17448221000, true, false, -1, false
21 Champney St #1, 21 Champney St #1, 02135, Brighton, MA, 42.351643, -71.1685, 5900, FOR_RENT, APARTMENT, 2106014221, 9999, 6, 3, # 1, 3, 9, 20914262000, true, false, -1, false
23 Colborne Rd #2, 23 Colborne Rd #2, 02135, Brighton, MA, 42.34276, -71.14626, 4500, FOR_RENT, APARTMENT, 351628560, 9999, 4, 2, # 2, 4, 7, 11840100000, true, false, -1, false
40 Glenley Ter #1, 40 Glenley Ter #1, 02135, Brighton, MA, 42.34843, -71.17147, 5700, FOR_RENT, APARTMENT, 350458317, 9999, 6, 3, # 1, 5, 3, 13130803000, true, false, -1, false
14 Bentley St #1, 14 Bentley St #1, 02135, Brighton, MA, 42.35071, -71.15105, 3200, FOR_RENT, APARTMENT, 2107502488, 9999, 3, 1, # 1, 8, 8, 20474428000, true, false, -1, false
224 Faneuil St #2, 224 Faneuil St #2, 02135, Brighton, MA, 42.353123, -71.15909, 3750, FOR_RENT, APARTMENT, 2058195354, 9999, 4, 1, # 2, 3, 1, 15304912000, true, false, -1, false
12 Melvin Ave #2, 12 Melvin Ave #2, 02135, Brighton, MA, 42.344788, -71.14166, 4700, FOR_RENT, APARTMENT, 2098272250, 9999, 4, 2, # 2, 8, 3, 17373964000, true, false, -1, false
4 Wadsworth St #2, 4 Wadsworth St #2, 02134, Allston, MA, 42.35531, -71.12696, 5150, FOR_RENT, APARTMENT, 347177692, 9999, 5, 3, # 2, 1, 4, 17193897000, true, false, -1, false
62 N Beacon St #4, 62 N Beacon St #4, 02134, Allston, MA, 42.354046, -71.140854, 5200, FOR_RENT, APARTMENT, 343718833, 9999, 4, 2, # 4, 3, 2, 19782011000, true, false, -1, false
3 Delaware Pl #2, 3 Delaware Pl #2, 02135, Brighton, MA, 42.3518, -71.152954, 3550, FOR_RENT, APARTMENT, 2080784328, 9999, 3, 2, # 2, 3, 8, 20137634000, true, false, -1, false
4 Adella Pl #G, 4 Adella Pl #G, 02134, Allston, MA, 42.352646, -71.136406, 3500, FOR_RENT, APARTMENT, 2054483698, undefined, 3, 1, # G, 2, 5, 30071858000, true, false, -1, false
65 Surrey St #1, 65 Surrey St #1, 02135, Brighton, MA, 42.350895, -71.155975, 3150, FOR_RENT, APARTMENT, 2090425522, 9999, 3, 1, # 1, 5, 10, 11154944000, true, false, -1, false
9 Bennett St #2, 9 Bennett St #2, 02135, Boston, MA, 42.35126, -71.1529, 3150, FOR_RENT, APARTMENT, 2086233575, 9999, 3, 1, # 2, 8, 6, 14697995000, true, false, -1, false
16 Sutherland Rd APT 2, 16 Sutherland Rd APT 2, 02135, Brighton, MA, 42.337044, -71.15049, 4200, FOR_RENT, APARTMENT, 2121143722, 9999, 4, 2, Apt 2, 7, 1, 20916125000, true, false, -1, false
11 Lothrop St FLOOR 2, 11 Lothrop St FLOOR 2, 02135, Brighton, MA, 42.360203, -71.145454, 3300, FOR_RENT, APARTMENT, 374852641, 9999, 3, 1, Floor 2, 1, 9, 8908312000, true, false, -1, false
72 Strathmore Rd APT 12B, 72 Strathmore Rd APT 12B, 02135, Brighton, MA, 42.33832, -71.149124, 3250, FOR_RENT, APARTMENT, 59094375, 9999, 3, 1, Apt 12B, 4, 8, 13736495000, true, false, -1, false
33 Bigelow St #2, 33 Bigelow St #2, 02135, Brighton, MA, 42.353085, -71.1675, 3400, FOR_RENT, APARTMENT, 2106113872, 9999, 3, 1, # 2, 5, 1, 14344581000, true, false, -1, false
8 Donnybrook Rd #2, 8 Donnybrook Rd #2, 02135, Brighton, MA, 42.35405, -71.15886, 4400, FOR_RENT, APARTMENT, 2058927214, 9999, 4, 2, # 2, 4, 2, 15905420000, true, false, -1, false
35 Bentley St #2, 35 Bentley St #2, 02135, Boston, MA, 42.350857, -71.15144, 9999, FOR_RENT, APARTMENT, 2095081294, 9999, 5, 2, # 2, 7, 2, 20474262000, true, false, -1, false
49 Orkney Rd #3, 49 Orkney Rd #3, 02135, Brighton, MA, 42.337017, -71.149345, 4400, FOR_RENT, APARTMENT, 2083055250, 9999, 4, 2, # 3, 9, 1, 20915859000, true, false, -1, false
66 Perthshire Rd #2, 66 Perthshire Rd #2, 02135, Brighton, MA, 42.353596, -71.16843, 4500, FOR_RENT, APARTMENT, 2106225106, 2200, 4, 2, # 2, 4, 10, 187537000, true, false, -1, false
21 Morrow Rd FLOOR 2, 21 Morrow Rd FLOOR 2, 02135, Brighton, MA, 42.35349, -71.1495, 3200, FOR_RENT, APARTMENT, 2057772589, 9999, 3, 1, Floor 2, 10, 5, 13743198000, true, false, -1, false
19 Litchfield St APT 3, 19 Litchfield St APT 3, 02135, Brighton, MA, 42.35865, -71.14125, 3400, FOR_RENT, APARTMENT, 2058884681, 9999, 3, 1, Apt 3, 9, 10, 15637080000, true, false, -1, false
16 Leicester St FLOOR 2, 16 Leicester St FLOOR 2, 02135, Brighton, MA, 42.349823, -71.15481, 3300, FOR_RENT, APARTMENT, 2058090708, 9999, 3, 1, Floor 2, 2, 2, 15644206000, true, false, -1, false
72 Brooks St #2, 72 Brooks St #2, 02135, Brighton, MA, 42.35512, -71.16243, 3200, FOR_RENT, APARTMENT, 2101963134, 9999, 3, 1, # 2, 4, 9, 17450414000, true, false, -1, false
39 Snow St #1, 39 Snow St #1, 02135, Brighton, MA, 42.345837, -71.14939, 6000, FOR_RENT, APARTMENT, 2060190298, undefined, 4, 3, # 1, 6, 2, 19080445000, true, false, -1, false
17 Hemenway St #14, 17 Hemenway St #14, 02115, Boston, MA, 42.34628, -71.089516, 3200, FOR_RENT, APARTMENT, 343715243, undefined, 0, 1, # 14, 1, 2, 19785443000, true, false, -1, false
20 Chiswick Rd #8, 20 Chiswick Rd #8, 02135, Brighton, MA, 42.3383, -71.15067, 3400, FOR_RENT, APARTMENT, 2064201682, 9999, 3, 1, # 8, 10, 1, 19780959000, true, false, -1, false
65 Gardena St #1, 65 Gardena St #1, 02135, Brighton, MA, 42.353424, -71.14736, 4950, FOR_RENT, APARTMENT, 343738132, 9999, 4, 3, # 1, 3, 3, 19777135000, true, false, -1, false
7 Willoughby St, 7 Willoughby St, 02135, Brighton, MA, 42.347126, -71.16071, 4200, FOR_RENT, APARTMENT, 2121490953, 2000, 4, 2, , 7, 2, 397587000, true, false, -1, false
30 Faneuil St #2, 30 Faneuil St #2, 02135, Brighton, MA, 42.355087, -71.15117, 4800, FOR_RENT, APARTMENT, 2057430764, 9999, 4, 3, # 2, 7, 9, 15636212000, true, false, -1, false
4 Donnybrook Rd #2, 4 Donnybrook Rd #2, 02135, Brighton, MA, 42.35388, -71.1586, 4000, FOR_RENT, APARTMENT, 341044273, 9999, 4, 2, # 2, 5, 5, 20829203000, true, false, -1, false
490 Washington St #2, 490 Washington St #2, 02135, Boston, MA, 42.348698, -71.16119, 4950, FOR_RENT, APARTMENT, 2088622349, 9999, 5, 3, # 2, 10, 8, 10549366000, true, false, -1, false
17 Kinross Rd FLOOR 3, 17 Kinross Rd FLOOR 3, 02135, Brighton, MA, 42.340214, -71.14968, 3600, FOR_RENT, APARTMENT, 2059303310, 9999, 3, 2, Floor 3, 5, 10, 15643466000, true, false, -1, false
31 Mansfield St #2, 31 Mansfield St #2, 02134, Allston, MA, 42.358196, -71.13093, 5200, FOR_RENT, APARTMENT, 346925411, 9999, 4, 3, # 2, 3, 5, 17449276000, true, false, -1, false
36 Orkney Rd APT 3, 36 Orkney Rd APT 3, 02135, Brighton, MA, 42.33672, -71.149765, 4400, FOR_RENT, APARTMENT, 59095047, 9999, 4, 2, Apt 3, 6, 5, 19101785000, true, false, -1, false
70 Langley Rd #1, 70 Langley Rd #1, 02135, Brighton, MA, 42.349422, -71.165085, 5700, FOR_RENT, APARTMENT, 340656348, 9999, 4, 3, # 1, 9, 8, 20916300000, true, false, -1, false
12 Cummings Rd #2, 12 Cummings Rd #2, 02135, Brighton, MA, 42.34019, -71.14347, 5000, FOR_RENT, APARTMENT, 2107935091, 9999, 5, 2, # 2, 7, 7, 10553735000, true, false, -1, false
1561 Commonwealth Ave #3, 1561 Commonwealth Ave #3, 02135, Brighton, MA, 42.344433, -71.14213, 2900, FOR_RENT, APARTMENT, 350457580, 9999, 2, 1, # 3, 5, 5, 13131803000, true, false, -1, false
14-18 Westford St #7R, 14-18 Westford St #7R, 02134, Allston, MA, 42.362244, -71.1348, 3100, FOR_RENT, APARTMENT, 348817241, 750, 2, 1, # 7R, 3, 8, 14951261000, true, false, -1, false
128 Parsons St #2, 128 Parsons St #2, 02135, Brighton, MA, 42.354424, -71.15557, 5500, FOR_RENT, APARTMENT, 2057621662, 9999, 5, 3, # 2, 3, 4, 15377163000, true, false, -1, false
108 Kenrick St #4, 108 Kenrick St #4, 02135, Brighton, MA, 42.346447, -71.16721, 5400, FOR_RENT, APARTMENT, 347887478, 9999, 4, 2, # 4, 2, 7, 16164699000, true, false, -1, false
57 Hobart St #1, 57 Hobart St #1, 02135, Brighton, MA, 42.35524, -71.15999, 3300, FOR_RENT, APARTMENT, 2098348131, 9999, 3, 1, # 1, 8, 10, 15917446000, true, false, -1, false
72 Hobart St #2, 72 Hobart St #2, 02135, Brighton, MA, 42.355057, -71.16087, 5300, FOR_RENT, APARTMENT, 2105711367, 9999, 5, 2, # 2, 2, 2, 13132956000, true, false, -1, false
122 Bennett St #1, 122 Bennett St #1, 02135, Brighton, MA, 42.351704, -71.159515, 3150, FOR_RENT, APARTMENT, 2105123403, 9999, 3, 1, # 1, 1, 8, 15377285000, true, false, -1, false
319 Summit Ave #1, 319 Summit Ave #1, 02135, Brighton, MA, 42.345306, -71.139854, 5500, FOR_RENT, APARTMENT, 2098442172, 9999, 5, 2, # 1, 1, 10, 11931670000, true, false, -1, false
33 Harriet St FLOOR 2, 33 Harriet St FLOOR 2, 02135, Brighton, MA, 42.353443, -71.15596, 4000, FOR_RENT, APARTMENT, 2062621319, 9999, 4, 1, Floor 2, 2, 4, 14344016000, true, false, -1, false
68 Glencoe St #3, 68 Glencoe St #3, 02135, Brighton, MA, 42.353233, -71.148865, 3500, FOR_RENT, APARTMENT, 348170425, 9999, 3, 1, # 3, 5, 10, 15916398000, true, false, -1, false
8 Sparhawk St #1, 8 Sparhawk St #1, 02135, Boston, MA, 42.350338, -71.14871, 4800, FOR_RENT, APARTMENT, 2105352832, 9999, 4, 2, # 1, 3, 4, 16680439000, true, false, -1, false
74 Leicester St SUITE 1, 74 Leicester St SUITE 1, 02135, Brighton, MA, 42.351887, -71.153984, 4700, FOR_RENT, APARTMENT, 346927181, 9999, 5, 4, Suite 1, 1, 8, 17448071000, true, false, -1, false
15 Sparhawk St #1, 15 Sparhawk St #1, 02135, Brighton, MA, 42.351124, -71.14939, 3600, FOR_RENT, APARTMENT, 247150366, 9999, 3, 2, # 1, 9, 8, 19004576000, true, false, -1, false
